functionname,protocol,device,subdevice,function
CHANNEL+,NEC,131,122,0
CHANNEL-,NEC,131,122,1
VOLUME+,NEC,131,122,2
VOLUME-,NEC,131,122,3
PROG,NEC,131,122,4
0,NEC,131,122,5
ADD/DEL,NEC,131,122,6
AUTO,NEC,131,122,7
POWER,NEC,131,122,8
MUTE/RESET,NEC,131,122,9
PICTURE,NEC,131,122,11
VIDEO,NEC,131,122,12
SAP,NEC,131,122,13
SLEEP,NEC,131,122,14
X_KEY_0/AM/PM,NEC,131,122,16
1,NEC,131,122,17
2,NEC,131,122,18
3,NEC,131,122,19
4,NEC,131,122,20
5,NEC,131,122,21
6,NEC,131,122,22
7,NEC,131,122,23
8,NEC,131,122,24
9,NEC,131,122,25
Q.REV,NEC,131,122,26
AGAIN,NEC,131,122,27
CLK/TIM,NEC,131,122,28
SET,NEC,131,122,31
