functionname,protocol,device,subdevice,function
LEFT,RC5,4,-1,1
13,RC5,4,-1,2
UNIT SELECT,RC5,4,-1,3
3 PAGES,RC5,4,-1,4
PAGES,RC5,4,-1,4
HOLD,RC5,4,-1,5
1,RC5,4,-1,6
9,RC5,4,-1,7
PAUSE,RC5,4,-1,8
UP,RC5,4,-1,9
14,RC5,4,-1,10
2 PICS,RC5,4,-1,12
PIP,RC5,4,-1,12
SPOT,RC5,4,-1,13
5,RC5,4,-1,14
10,RC5,4,-1,15
FRAME >>,RC5,4,-1,16
REWIND,RC5,4,-1,16
15,RC5,4,-1,18
4 PICS,RC5,4,-1,20
4 PICTURES,RC5,4,-1,20
EVENT,RC5,4,-1,20
2,RC5,4,-1,21
6,RC5,4,-1,22
11,RC5,4,-1,23
PLAY,RC5,4,-1,24
DOWN,RC5,4,-1,26
MODE,RC5,4,-1,27
EVENT,RC5,4,-1,28
3,RC5,4,-1,29
7,RC5,4,-1,30
12,RC5,4,-1,31
FRAME <<,RC5,4,-1,32
FAST FORWARD,RC5,4,-1,32
RIGHT,RC5,4,-1,34
9 PICS,RC5,4,-1,35
9 PICTURES,RC5,4,-1,35
GOTO,RC5,4,-1,35
GOTO,RC5,4,-1,36
4,RC5,4,-1,37
8,RC5,4,-1,38
16,RC5,4,-1,39
