functionname,protocol,device,subdevice,function
2,Nokia32,13,80,2
3,Nokia32,13,80,3
7,Nokia32,13,80,7
8,Nokia32,13,80,8
9,Nokia32,13,80,9
RECORDALL,Nokia32,13,80,10
POWER,Nokia32,13,80,12
MUTE,Nokia32,13,80,13
I,Nokia32,13,80,15
VOLUME+,Nokia32,13,80,16
VOLUME-,Nokia32,13,80,17
CHANNEL+,Nokia32,13,80,32
CHANNEL-,Nokia32,13,80,33
TEXT,Nokia32,13,80,60
TV,Nokia32,13,80,63
SETUP,Nokia32,13,80,69
SOUND,Nokia32,13,80,78
AUDIO,Nokia32,13,80,80
UP,Nokia32,13,80,88
DOWN,Nokia32,13,80,89
LEFT,Nokia32,13,80,90
RIGHT,Nokia32,13,80,91
ENTER,Nokia32,13,80,92
ALT,Nokia32,13,80,97
ROT,Nokia32,13,80,109
GRUN,Nokia32,13,80,110
GELB,Nokia32,13,80,111
BLAU,Nokia32,13,80,112
NAVIGATOR,Nokia32,13,80,120
EPG,Nokia32,13,80,204
TV/VCR,Nokia32,13,80,255
