functionname,protocol,device,subdevice,function
TUNER -,NECx1,130,130,1
TUNER +,NECx1,130,130,2
SOURCE 4,NECx1,130,130,3
STOP,NECx1,130,130,4
PLAY,NECx1,130,130,5
SKIP <<,NECx1,130,130,6
SKIP >>,NECx1,130,130,7
SOURCE 3,NECx1,130,130,9
SOURCE 2,NECx1,130,130,10
SOURCE 1,NECx1,130,130,11
AM,NECx1,130,130,12
PRESET 1,NECx1,130,130,13
PRESET 4,NECx1,130,130,14
PRESET 7,NECx1,130,130,15
VOLUME -,NECx1,130,130,17
VOLUME +,NECx1,130,130,18
MUTE-TOGGLE,NECx1,130,130,19
FM,NECx1,130,130,20
PRESET 2,NECx1,130,130,21
PRESET 5,NECx1,130,130,22
PRESET 8,NECx1,130,130,23
ALL OFF,NECx1,130,130,25
ZONE OFF,NECx1,130,130,26
MUTE-OFF,NECx1,130,130,27
MUTE-ON,NECx1,130,130,28
PRESET 3,NECx1,130,130,29
PRESET 6,NECx1,130,130,30
PRESET 9,NECx1,130,130,31
PRESET 10,NECx1,130,130,96
PRESET 11,NECx1,130,130,160
PRESET 12,NECx1,130,130,224
