functionname,protocol,device,subdevice,function
1,NECx,162,162,1
5,NECx,162,162,2
9,NECx,162,162,3
TUNING_-,NECx,162,162,4
DISPLAY,NECx,162,162,5
POWER,NECx,162,162,6
TUNER,NECx,162,162,7
2,NECx,162,162,9
6,NECx,162,162,10
0,NECx,162,162,11
TUNING_+,NECx,162,162,12
RANDOM,NECx,162,162,13
BAND,NECx,162,162,14
CD,NECx,162,162,15
3,NECx,162,162,17
7,NECx,162,162,18
PLAYPAUSE,NECx,162,162,19
TIME_PROGRAM,NECx,162,162,20
INTRO,NECx,162,162,21
4,NECx,162,162,25
8,NECx,162,162,26
STOP,NECx,162,162,27
REPEAT/SCAN,NECx,162,162,28
TAPE,NECx,162,162,30
VOLUME+,NECx,162,162,32
VOLUME-,NECx,162,162,96
MUTE,NECx,162,162,160
10CHANNELSUP,NECx,162,162,224
