functionname,protocol,device,subdevice,function
PRESET +,NEC1,122,-1,16
PRESET -,NEC1,122,-1,17
ABCDE,NEC1,122,-1,18
POWER,NEC1,122,-1,31
BANK A,NEC1,122,-1,224
BANK B,NEC1,122,-1,225
BANK C,NEC1,122,-1,226
BANK D,NEC1,122,-1,227
BANK E,NEC1,122,-1,228
PRESET 1,NEC1,122,-1,229
PRESET 2,NEC1,122,-1,230
PRESET 3,NEC1,122,-1,231
PRESET 4,NEC1,122,-1,232
PRESET 5,NEC1,122,-1,233
PRESET 6,NEC1,122,-1,234
PRESET 7,NEC1,122,-1,235
PRESET 8,NEC1,122,-1,236
