functionname,protocol,device,subdevice,function
FM_MONO_MODE,NEC1,26,232,20
FM_STEREO_MODE,NEC1,26,232,21
BYPASS_ON,NEC1,26,232,22
BYPASS_OFF,NEC1,26,232,23
POWER_ON,NEC1,26,232,84
POWER_ON,NEC2,26,232,84
POWER_OFF,NEC1,26,232,85
POWER_OFF,NEC2,26,232,85
MUTE_ON,NEC1,26,232,86
MUTE_OFF,NEC1,26,232,87
0,NEC1,26,232,128
1,NEC1,26,232,129
2,NEC1,26,232,130
3,NEC1,26,232,131
8,NEC1,26,232,132
9,NEC1,26,232,133
BASS+,NEC1,26,232,135
ROOM1,NEC1,26,232,136
REMOTE_INDIV,NEC1,26,232,137
REMOTE_ALL,NEC1,26,232,138
TUNE_MODE,NEC1,26,232,139
4,NEC1,26,232,192
5,NEC1,26,232,193
6,NEC1,26,232,194
7,NEC1,26,232,195
BASE-,NEC1,26,232,196
TREBLE+,NEC1,26,232,197
TREBLE-,NEC1,26,232,198
RESET,NEC1,26,232,199
PRESET_MODE,NEC1,26,232,200
AM,NEC1,26,232,201
FM,NEC1,26,232,202
