functionname,protocol,device,subdevice,function
TXT_100,RECS80,7,-1,0
SET_DOWN,RECS80,7,-1,1
SETUP,RECS80,7,-1,2
TXT_STOP,RECS80,7,-1,5
TXT_QUESTION,RECS80,7,-1,6
TXT_CLOCK,RECS80,7,-1,7
TXT_T.P.,RECS80,7,-1,10
TXT_NOR.,RECS80,7,-1,11
TXT_MAGNIFY,RECS80,7,-1,12
TXT_PRESETS,RECS80,7,-1,13
TXT_MIX,RECS80,7,-1,14
STEREO,RECS80,7,-1,15
0,RECS80,7,-1,16
1,RECS80,7,-1,17
2,RECS80,7,-1,18
3,RECS80,7,-1,19
4,RECS80,7,-1,20
5,RECS80,7,-1,21
6,RECS80,7,-1,22
7,RECS80,7,-1,23
8,RECS80,7,-1,24
9,RECS80,7,-1,25
0,RECS80,7,-1,26
1,RECS80,7,-1,27
2,RECS80,7,-1,28
3,RECS80,7,-1,29
4,RECS80,7,-1,30
5,RECS80,7,-1,31
CHANNEL+,RECS80,7,-1,32
CHANNEL-,RECS80,7,-1,33
P/C,RECS80,7,-1,35
M,RECS80,7,-1,36
RESET,RECS80,7,-1,37
A-B,RECS80,7,-1,38
A/V,RECS80,7,-1,39
MON/TV,RECS80,7,-1,40
0,RECS80,7,-1,41
SPK_OFF,RECS80,7,-1,42
VOLUME+,RECS80,7,-1,46
VOLUME-,RECS80,7,-1,47
COLOR_PLUS,RECS80,7,-1,48
COLOR_MINUS,RECS80,7,-1,49
BRIGHT_PLUS,RECS80,7,-1,52
BRIGHT_MINUS,RECS80,7,-1,53
CONTRAST_PLUS,RECS80,7,-1,56
CONTRAST_MINUS,RECS80,7,-1,57
POWER,RECS80,7,-1,60
TV/TLV,RECS80,7,-1,63
