functionname,protocol,device,subdevice,function
MENU,NEC1,135,78,2
BRITE_UP,NEC1,135,78,3
BRITE+,NEC1,135,78,3
BRITE_DOWN,NEC1,135,78,7
BRITE-,NEC1,135,78,7
FREEZE,NEC1,135,78,14
SOURCE_SELECT,NEC1,135,78,16
ENTER,NEC1,135,78,16
UP,NEC1,135,78,19
DOWN,NEC1,135,78,20
DN,NEC1,135,78,20
AUTO_TRACKING,NEC1,135,78,23
POWER_OFF,NEC1,135,78,23
POWER_ON,NEC1,135,78,23
RIGHT,NEC1,135,78,32
LEFT,NEC1,135,78,33
PRESETS,NEC1,135,78,44
RESET,NEC1,135,78,44
SOURCE1,NEC1,135,78,45
DVI1,NEC1,135,78,45
SOURCE2,NEC1,135,78,46
RGB2,NEC1,135,78,46
SOURCE3,NEC1,135,78,47
COMPONENT3,NEC1,135,78,47
SOURCE4,NEC1,135,78,48
SVHS4,NEC1,135,78,48
BLANK,NEC1,135,78,49
SELECT,NEC1,135,78,50
AUTO_IMAGE,NEC1,135,78,51
RESIZE,NEC1,135,78,52
OVERSCAN,NEC1,135,78,53
CONTRAST+,NEC1,135,78,54
CONTRAST+,NEC1,135,78,54
CONTRAST-,NEC1,135,78,55
CONTRAST-,NEC1,135,78,55
POWER_ON,NEC1,135,78,57
POWER_OFF,NEC1,135,78,58
NATIVE,NEC1,135,78,59
16:9,NEC1,135,78,60
4:3,NEC1,135,78,61
LETTER_BOX,NEC1,135,78,62
