functionname,protocol,device,subdevice,function
UP,NEC1,130,11,1
M OFF,NEC1,130,11,6
RIGHT,NEC1,130,11,8
SELECT,NEC1,130,11,9
LEFT,NEC1,130,11,10
THX,NEC1,130,11,11
DOLBY,NEC1,130,11,12
L7 FILM,NEC1,130,11,13
L7 TV,NEC1,130,11,14
DTS,NEC1,130,11,15
L7 MUSIC,NEC1,130,11,16
MUTE,NEC1,130,11,21
VOLUME -,NEC1,130,11,22
VOLUME +,NEC1,130,11,23
STAT,NEC1,130,11,28
DOWN,NEC1,130,11,29
2 CHANNEL,NEC1,130,11,31
DVD 1,NEC1,130,11,32
DVD 2,NEC1,130,11,33
TV,NEC1,130,11,35
SAT,NEC1,130,11,36
VCR 1,NEC1,130,11,37
PHONO,NEC1,130,11,43
0,NEC1,130,11,48
1,NEC1,130,11,49
2,NEC1,130,11,50
3,NEC1,130,11,51
4,NEC1,130,11,52
5,NEC1,130,11,53
6,NEC1,130,11,54
7,NEC1,130,11,55
8,NEC1,130,11,56
9,NEC1,130,11,57
ENT.,NEC1,130,11,58
L7 MS,NEC1,130,11,144
POWER ON,NEC1,130,11,154
POWER OFF,NEC1,130,11,155
A/D,NEC1,130,11,158
A BYP,NEC1,130,11,159
