functionname,protocol,device,subdevice,function
TV/DSS,NEC1,12,251,1
INPUT,NEC1,12,251,1
CHANNEL +,NEC1,12,251,2
CH ^,NEC1,12,251,2
CHAN UP,NEC1,12,251,2
CHANNEL -,NEC1,12,251,3
CH V,NEC1,12,251,3
CHAN DN,NEC1,12,251,3
0 (ALL),NEC1,12,251,4
0,NEC1,12,251,4
1 (MOVIES),NEC1,12,251,5
1,NEC1,12,251,5
2 (SPORTS),NEC1,12,251,6
2,NEC1,12,251,6
3 (NEWS),NEC1,12,251,7
3,NEC1,12,251,7
4,NEC1,12,251,8
5,NEC1,12,251,9
6,NEC1,12,251,10
7,NEC1,12,251,11
8,NEC1,12,251,12
9,NEC1,12,251,13
ACTION,NEC1,12,251,14
EXIT,NEC1,12,251,15
ALTERNATE AUDIO,NEC1,12,251,15
CLEAR,NEC1,12,251,15
CURSOR DOWN,NEC1,12,251,16
CURSOR DOWN,NEC2,12,251,16
V,NEC1,12,251,16
DOWN,NEC1,12,251,16
ARROW DN,NEC1,12,251,16
FAV (LIST),NEC1,12,251,17
FAVORITE,NEC1,12,251,17
FAV/LIST,NEC1,12,251,17
FAV1,NEC1,12,251,17
FAV,NEC1,12,251,17
GUIDE (MENU),NEC1,12,251,18
GUIDE,NEC1,12,251,18
GUIDE/MENU,NEC1,12,251,18
GUILDE,NEC1,12,251,18
INFO,NEC1,12,251,19
CURSOR LEFT,NEC1,12,251,20
CURSOR LEFT,NEC2,12,251,20
<,NEC1,12,251,20
LEFT,NEC1,12,251,20
ARROW LEFT,NEC1,12,251,20
DSS POWER,NEC1,12,251,21
POWER,NEC1,12,251,21
PREV. CH (SERVICES),NEC1,12,251,22
PREVIOUS CHANNEL,NEC1,12,251,22
PREV CH,NEC1,12,251,22
PREV CH (SERVICES),NEC1,12,251,22
PREVIOUS CHAN,NEC1,12,251,22
PREV CHANNEL,NEC1,12,251,22
PREV. CHANNEL,NEC1,12,251,22
PREV CHAN,NEC1,12,251,22
PREVIOUS CH,NEC1,12,251,22
CURSOR RIGHT,NEC1,12,251,23
CURSOR RIGHT,NEC2,12,251,23
>,NEC1,12,251,23
RIGHT,NEC1,12,251,23
ARROW RIGHT,NEC1,12,251,23
SELECT,NEC1,12,251,24
ENTER,NEC1,12,251,24
CURSOR SELECT,NEC1,12,251,24
CURSOR UP,NEC1,12,251,25
^,NEC1,12,251,25
UP,NEC1,12,251,25
ARROW UP,NEC1,12,251,25
FREEZE,NEC1,12,251,32
SURF,NEC1,12,251,47
CC/DATE,NEC1,12,251,48
RATIO,NEC1,12,251,49
?,NEC1,12,251,50
DOT,NEC1,12,251,54
-- ALPHA,NEC1,12,251,54
-,NEC1,12,251,54
HD OUTPUT,NEC1,12,251,55
HD OUTPUT ON,NEC1,12,251,55
HDSD,NEC2,12,251,55
SD OUTPUT,NEC1,12,251,56
STANDARD OUTPUT ON,NEC1,12,251,56
1080I,NEC1,12,251,64
720P,NEC1,12,251,65
480P,NEC1,12,251,66
480I,NEC1,12,251,67
NATIVE,NEC1,12,251,68
VARIABLE 1,NEC1,12,251,69
VARIABLE 2,NEC1,12,251,70
VARIABLE 3,NEC1,12,251,71
OFF,NEC1,12,251,72
SYSTEM OFF,NEC1,12,251,73
ON,NEC1,12,251,74
FACTORY TEST,NEC1,12,251,75
SPECIAL DIAGNOSTICS,NEC1,12,251,76
MENU,NEC1,12,251,112
ALPHA,NEC1,12,251,117
INPUT,NEC1,12,251,129
CHANNEL UP,NEC1,12,251,130
CHANNEL DOWN,NEC1,12,251,131
0,NEC1,12,251,132
1,NEC1,12,251,133
2,NEC1,12,251,134
3,NEC1,12,251,135
4,NEC1,12,251,136
5,NEC1,12,251,137
6,NEC1,12,251,138
7,NEC1,12,251,139
8,NEC1,12,251,140
9,NEC1,12,251,141
CLEAR,NEC1,12,251,143
DOWN,NEC1,12,251,144
GUIDE,NEC1,12,251,146
INFO,NEC1,12,251,147
LEFT,NEC1,12,251,148
PR. CHANNEL,NEC1,12,251,150
RIGHT,NEC1,12,251,151
SELECT,NEC1,12,251,152
UP,NEC1,12,251,153
-,NEC1,12,251,182
MENU,NEC1,12,251,240
