functionname,protocol,device,subdevice,function
KEY_POWER,NEC,0,-1,1
KEY_AGAIN,NEC,0,-1,5
pop,NEC,0,-1,6
pip,NEC,0,-1,7
input,NEC,0,-1,8
KEY_1,NEC,0,-1,9
KEY_2,NEC,0,-1,10
KEY_3,NEC,0,-1,11
KEY_CHANNELUP,NEC,0,-1,12
KEY_4,NEC,0,-1,13
KEY_5,NEC,0,-1,14
KEY_6,NEC,0,-1,15
KEY_CHANNELDOWN,NEC,0,-1,16
KEY_7,NEC,0,-1,17
KEY_8,NEC,0,-1,18
KEY_9,NEC,0,-1,19
KEY_VOLUMEUP,NEC,0,-1,20
sel,NEC,0,-1,21
KEY_0,NEC,0,-1,22
KEY_MUTE,NEC,0,-1,23
KEY_VOLUMEDOWN,NEC,0,-1,24
KEY_UP,NEC,0,-1,26
KEY_LEFT,NEC,0,-1,29
KEY_ENTER,NEC,0,-1,30
KEY_RIGHT,NEC,0,-1,31
KEY_ZOOM,NEC,0,-1,64
KEY_MENU,NEC,0,-1,65
KEY_DOWN,NEC,0,-1,66
freeze,NEC,0,-1,68
