functionname,protocol,device,subdevice,function
0,NEC,182,-1,0
1,NEC,182,-1,1
2,NEC,182,-1,2
3,NEC,182,-1,3
4,NEC,182,-1,4
5,NEC,182,-1,5
6,NEC,182,-1,6
7,NEC,182,-1,7
8,NEC,182,-1,8
9,NEC,182,-1,9
STOP,NEC,182,-1,17
>/||,NEC,182,-1,19
REWIND,NEC,182,-1,20
FORWARD,NEC,182,-1,21
PREVIOUS,NEC,182,-1,22
NEXT,NEC,182,-1,23
