functionname,protocol,device,subdevice,function
PAUSE,NEC1,69,181,0
1,NEC1,69,181,1
2,NEC1,69,181,2
3,NEC1,69,181,3
4,NEC1,69,181,4
5,NEC1,69,181,5
6,NEC1,69,181,6
7,NEC1,69,181,7
8,NEC1,69,181,8
9,NEC1,69,181,9
0,NEC1,69,181,10
SLOW,NEC1,69,181,13
POWER,NEC1,69,181,18
FAST FORWARD,NEC1,69,181,19
STOP,NEC1,69,181,20
PLAY,NEC1,69,181,21
DISPLAY,NEC1,69,181,22
FAST REWIND,NEC1,69,181,25
SETUP,NEC1,69,181,32
CURSOR ENTER,NEC1,69,181,33
RETURN,NEC1,69,181,34
DOWN,NEC1,69,181,35
UP,NEC1,69,181,36
+10,NEC1,69,181,37
TRACK SEARCH,NEC1,69,181,38
AUDIO,NEC1,69,181,39
SUBTITLE,NEC1,69,181,40
ANGLE,NEC1,69,181,41
REPEAT,NEC,69,181,43
CURSOR,NEC1,69,181,51
A,NEC1,69,181,52
B,NEC1,69,181,53
C,NEC,69,181,54
D,NEC1,69,181,55
RESUME PLAY,NEC1,69,181,56
MAIN/SUB,NEC1,69,181,57
DIMMER,NEC1,69,181,65
PICTURE CONTROL,NEC1,69,181,76
CURSOR RIGHT,NEC1,69,181,77
CURSOR LEFT,NEC1,69,181,81
CURSOR UP,NEC1,69,181,128
CURSOR DOWN,NEC1,69,181,129
CURSOR UPPER RIGHT,NEC1,69,181,130
CURSOR LOWER RIGHT,NEC1,69,181,131
MENU,NEC1,69,181,132
CURSOR LOWER LEFT,NEC1,69,181,133
CURSOR UPPER LEFT,NEC1,69,181,134
STEP,NEC1,69,181,174
TITLE,NEC1,69,181,222
CLEAR,NEC1,69,181,239
OPEN/CLOSE,NEC1,69,181,245
