functionname,protocol,device,subdevice,function
KEY_1,Sony12,1,-1,0
KEY_2,Sony12,1,-1,1
KEY_3,Sony12,1,-1,2
KEY_4,Sony12,1,-1,3
KEY_5,Sony12,1,-1,4
KEY_6,Sony12,1,-1,5
KEY_7,Sony12,1,-1,6
KEY_8,Sony12,1,-1,7
KEY_9,Sony12,1,-1,8
KEY_0,Sony12,1,-1,9
KEY_DOT,Sony12,1,-1,10
EnterNumPad,Sony12,1,-1,11
CC,Sony12,1,-1,12
KEY_EPG,Sony12,1,-1,14
KEY_CHANNELUP,Sony12,1,-1,16
KEY_CHANNELDOWN,Sony12,1,-1,17
KEY_VOLUMEUP,Sony12,1,-1,18
KEY_VOLUMEDOWN,Sony12,1,-1,19
KEY_MUTE,Sony12,1,-1,20
KEY_POWER,Sony12,1,-1,21
Backlight,Sony12,1,-1,24
KEY_ZOOM,Sony12,1,-1,28
KEY_TV,Sony12,1,-1,36
Input,Sony12,1,-1,37
KEY_RIGHT,Sony12,1,-1,51
KEY_LEFT,Sony12,1,-1,52
KEY_SLEEP,Sony12,1,-1,54
KEY_INFO,Sony12,1,-1,58
Retry,Sony12,1,-1,59
KEY_VIDEO,Sony12,1,-1,64
HDMI,Sony12,1,-1,66
KEY_PC,Sony12,1,-1,67
DVI,Sony12,1,-1,68
YPbPr1,Sony12,1,-1,72
YPbPr2,Sony12,1,-1,73
SVideo,Sony12,1,-1,77
PIP,Sony12,1,-1,91
Swap,Sony12,1,-1,95
KEY_MENU,Sony12,1,-1,96
EnterNavigation,Sony12,1,-1,101
KEY_A,Sony12,1,-1,106
KEY_B,Sony12,1,-1,107
KEY_C,Sony12,1,-1,108
KEY_UP,Sony12,1,-1,116
KEY_DOWN,Sony12,1,-1,117
