functionname,protocol,device,subdevice,function
INPUT:VIDEO1,Sony15,84,-1,42
INPUT:VIDEO2,Sony15,84,-1,43
INPUT:RGB,Sony15,84,-1,44
PWR_ON,Sony15,84,-1,46
PWR_OFF,Sony15,84,-1,47
SELECT+,Sony15,84,-1,49
SELECT-,Sony15,84,-1,50
FOCUS_IN,Sony15,84,-1,65
FOCUS_OUT,Sony15,84,-1,66
ZOOM+,Sony15,84,-1,84
ZOOM-,Sony15,84,-1,85
AUTO,Sony15,84,-1,86
SELECT,Sony15,84,-1,89
INPUT:SVIDEO,Sony15,84,-1,95
RESET,Sony15,84,-1,123
