functionname,protocol,device,subdevice,function
VOLUME +,NEC1,17,81,0
VOLUME -,NEC1,17,81,1
LOW PASS +,NEC1,17,81,2
LOW PASS -,NEC1,17,81,3
PHASE +,NEC1,17,81,4
PHASE -,NEC1,17,81,5
ADAPTIVE ROOM CORR,NEC1,17,81,6
FLAT,NEC1,17,81,16
PUNCH,NEC1,17,81,17
DEPTH,NEC1,17,81,18
USER 1 RECALL,NEC1,17,81,27
USER 2 RECALL,NEC1,17,81,28
MUSIC RECALL,NEC1,17,81,32
MOVIE RECALL,NEC1,17,81,33
NIGHT RECALL,NEC1,17,81,34
USER 1 SAVE,NEC1,17,81,35
USER 2 SAVE,NEC1,17,81,36
MUSIC SAVE,NEC1,17,81,40
MOVIE SAVE,NEC1,17,81,41
NIGHT SAVE,NEC1,17,81,42
