functionname,protocol,device,subdevice,function
0,Proton,20,-1,0
1,Proton,20,-1,1
2,Proton,20,-1,2
3,Proton,20,-1,3
4,Proton,20,-1,4
5,Proton,20,-1,5
6,Proton,20,-1,6
7,Proton,20,-1,7
8,Proton,20,-1,8
9,Proton,20,-1,9
SLEEP,Proton,20,-1,13
RECORDALL,Proton,20,-1,17
MUTE,Proton,20,-1,18
GROMKO,Proton,20,-1,19
TIHO,Proton,20,-1,20
ON,Proton,20,-1,21
VIDEO,Proton,20,-1,22
PRUP,Proton,20,-1,23
PRDOWN,Proton,20,-1,24
MENU,Proton,20,-1,34
NORMAL/OK,Proton,20,-1,39
SKIP,Proton,20,-1,50
MOVE,Proton,20,-1,51
DELETE,Proton,20,-1,52
MODE,Proton,20,-1,53
