functionname,protocol,device,subdevice,function
C0,RC5,5,-1,0
C1,RC5,5,-1,1
C2,RC5,5,-1,2
C3,RC5,5,-1,3
C4,RC5,5,-1,4
C5,RC5,5,-1,5
C6,RC5,5,-1,6
C7,RC5,5,-1,7
C8,RC5,5,-1,8
C9,RC5,5,-1,9
SELVPS,RC5,5,-1,11
SLEEP,RC5,5,-1,12
TRACKING,RC5,5,-1,14
TIMER,RC5,5,-1,29
KPPLUS,RC5,5,-1,32
KPMINUS,RC5,5,-1,33
REV,RC5,5,-1,37
FORWARD,RC5,5,-1,38
STILL,RC5,5,-1,41
CLEAR,RC5,5,-1,49
PLAY,RC5,5,-1,53
PAUSESTOP,RC5,5,-1,54
ARECORDOTR,RC5,5,-1,55
SPLP,RC5,5,-1,58
NEXT,RC5,5,-1,112
PREVIOUS,RC5,5,-1,113
MONITOR,RC5,5,-1,122
TUNER,RC5,5,-1,125
CASS,RC5,5,-1,126
