functionname,protocol,device,subdevice,function
DVD,NEC1,130,93,0
INPUT - DVD,NEC1,130,93,0
VIDEO,NEC1,130,93,1
INPUT - VIDEO,NEC1,130,93,1
CD,NEC1,130,93,3
INPUT - CD,NEC1,130,93,3
POWER,NEC1,130,93,4
VOLUME +,NEC1,130,93,5
VOLUME ^,NEC1,130,93,5
VOLUME - UP,NEC1,130,93,5
VCR 2,NEC1,130,93,7
INPUT - VCR 2,NEC1,130,93,7
TUNER,NEC1,130,93,8
INPUT - TUNER,NEC1,130,93,8
AUX,NEC1,130,93,10
INPUT - AUX,NEC1,130,93,10
VCR 1,NEC1,130,93,11
VCR,NEC1,130,93,11
INPUT - VCR 1,NEC1,130,93,11
MUTE,NEC1,130,93,12
VOLUME - MUTE,NEC1,130,93,12
DTS,NEC1,130,93,15
VOLUME -,NEC1,130,93,16
VOLUME V,NEC1,130,93,16
VOLUME - DOWN,NEC1,130,93,16
INPUT ATT.,NEC1,130,93,17
SURND - INPUT ATT.,NEC1,130,93,17
TAPE MONITOR,NEC1,130,93,18
TAPE/MONITOR,NEC1,130,93,18
INPUT - TAPE MONITOR,NEC1,130,93,18
DIGITAL INPUT,NEC1,130,93,28
INPUT - DIGITAL,NEC1,130,93,28
DISPLY,NEC1,130,93,30
DISPLAY,NEC1,130,93,30
DOLBY DIGITAL,NEC1,130,93,64
SURR - DIGITAL DOLBY,NEC1,130,93,64
DOLBY PRO,NEC1,130,93,65
SURROUND PRO LOGIC,NEC1,130,93,65
SURR - PRO LOGIC,NEC1,130,93,65
OFF,NEC1,130,93,66
SURROUND OFF,NEC1,130,93,66
SURR - OFF,NEC1,130,93,66
SURROUND CENTER MODE,NEC1,130,93,67
DYN RANGE COMP.,NEC1,130,93,68
SURND - D.RANG COMP,NEC1,130,93,68
LFE ATT.,NEC1,130,93,69
SURND - LFE ATT.,NEC1,130,93,69
SURND - SPKR SELECT,NEC1,130,93,70
SURND - SPKR MODE,NEC1,130,93,71
TEST TONE,NEC1,130,93,72
SURROUND TEST TONE,NEC1,130,93,72
SURND - TEST TONE,NEC1,130,93,72
CALIBRATION LEVEL +,NEC1,130,93,74
SURROUND CAL. +,NEC1,130,93,74
SURND - CAL ( + ),NEC1,130,93,74
CALIBRATION LEVEL -,NEC1,130,93,75
SURROUND CAL. -,NEC1,130,93,75
SURND - CAL ( - ),NEC1,130,93,75
SUB,NEC1,130,93,77
SURND - SW,NEC1,130,93,77
RIGHT REAR,NEC1,130,93,78
SURND - REAR ( R ),NEC1,130,93,78
REAR DELAY,NEC1,130,93,79
SURROUND DELAY,NEC1,130,93,79
SURND - DELAY (REAR),NEC1,130,93,79
CENTER,NEC1,130,93,81
SURROUND CENTER,NEC1,130,93,81
SURND - CENTER,NEC1,130,93,81
LEFT REAR,NEC1,130,93,82
SURROUND REAR,NEC1,130,93,82
SURND - REAR ( L ),NEC1,130,93,82
CENTER DELAY,NEC1,130,93,83
SURND - DELAY (CNTR),NEC1,130,93,83
NATURAL,NEC1,130,93,84
SURROUND NATURAL,NEC1,130,93,84
SURR - NATURAL,NEC1,130,93,84
HALL,NEC1,130,93,85
SURROUND HALL,NEC1,130,93,85
SURR - HALL,NEC1,130,93,85
SURROUND STADIUM,NEC1,130,93,86
SURR - STADIUM,NEC1,130,93,86
TUNER FM,NEC1,130,93,88
TUNER - FM,NEC1,130,93,88
TUNER AM,NEC1,130,93,89
TUNER - AM,NEC1,130,93,89
TUNER SHIFT,NEC1,130,93,90
TUNER - SHIFT,NEC1,130,93,90
TUNER PRESET ^,NEC1,130,93,92
TUNER - PRESET UP,NEC1,130,93,92
TUNER PRESET V,NEC1,130,93,93
TUNER - PRESET DOWN,NEC1,130,93,93
TUNER SEEK ^,NEC1,130,93,94
TUNER - SEEK UP,NEC1,130,93,94
TUNER SEEK V,NEC1,130,93,95
TUNER - SEEK DOWN,NEC1,130,93,95
