functionname,protocol,device,subdevice,function
POWER,NEC2,186,-1,0
MUTE,NEC2,186,-1,1
VOLUME-,NEC2,186,-1,2
VOLUME+,NEC2,186,-1,3
PHONO,NEC2,186,-1,4
TUNER_P.SCAN_P.CALL,NEC2,186,-1,6
AM/FM,NEC2,186,-1,7
VCR1,NEC2,186,-1,14
VCR2,NEC2,186,-1,15
VDP,NEC2,186,-1,59
TUNER0,NEC2,186,-1,64
TUNER1,NEC2,186,-1,65
TUNER2,NEC2,186,-1,66
TUNER3,NEC2,186,-1,67
TUNER4,NEC2,186,-1,68
TUNER5,NEC2,186,-1,69
TUNER6,NEC2,186,-1,70
TUNER7,NEC2,186,-1,71
TUNER8,NEC2,186,-1,72
TUNER9,NEC2,186,-1,73
CONTROL_^,NEC2,186,-1,79
CONTROL_V,NEC2,186,-1,80
SUPER_BASS,NEC2,186,-1,104
BASS,NEC2,186,-1,106
TREBLELE,NEC2,186,-1,108
BALANCE,NEC2,186,-1,110
TUNER,NEC2,186,-1,120
CD,NEC2,186,-1,121
SOURCE_DIRECT,NEC2,186,-1,127
TUNERTUNING+,NEC2,186,-1,178
TUNERTUNING-,NEC2,186,-1,179
SURROUND_OFF,NEC2,186,-1,224
DOLBY_PRO.LOGIC,NEC2,186,-1,225
HALL,NEC2,186,-1,227
NATURAL,NEC2,186,-1,228
STADIUM,NEC2,186,-1,229
CENTER_MODE,NEC2,186,-1,231
DELAY_TIME,NEC2,186,-1,233
REAR_LEVEL,NEC2,186,-1,240
CENTER_LEVEL,NEC2,186,-1,242
MEMORY_CALL,NEC2,186,-1,244
TAPE1,NEC2,186,-1,246
TAPE2,NEC2,186,-1,247
TEST_TONE,NEC2,186,-1,251
SPATIAL,NEC2,186,-1,254
