functionname,protocol,device,subdevice,function
7,NEC2,3,-1,0
MUTE,NEC2,3,-1,3
ENTER,NEC2,3,-1,4
INFO.,NEC2,3,-1,6
PSM,NEC2,3,-1,7
PIP,NEC2,3,-1,8
PG_DOWN,NEC2,3,-1,9
STILL,NEC2,3,-1,10
SLEEP,NEC2,3,-1,11
FAV,NEC2,3,-1,12
TV/RADIO,NEC2,3,-1,13
YELLOW,NEC2,3,-1,14
GREEN,NEC2,3,-1,15
PG_UP,NEC2,3,-1,16
POWER,NEC2,3,-1,17
REVEAL,NEC2,3,-1,18
SOURCE,NEC2,3,-1,19
5,NEC2,3,-1,20
4,NEC2,3,-1,21
CANCEL,NEC2,3,-1,22
INDEX,NEC2,3,-1,23
GUIDE,NEC2,3,-1,24
DTV_SETUP,NEC2,3,-1,25
PRE-CH,NEC2,3,-1,26
9,NEC2,3,-1,27
2,NEC2,3,-1,28
1,NEC2,3,-1,29
0,NEC2,3,-1,30
8,NEC2,3,-1,31
PIP_PR-,NEC2,3,-1,64
PIP_PR+,NEC2,3,-1,65
MENU,NEC2,3,-1,67
TIME,NEC2,3,-1,68
6,NEC2,3,-1,69
3,NEC2,3,-1,70
PR+,NEC2,3,-1,71
P.POSITION,NEC2,3,-1,72
SIZE,NEC2,3,-1,73
SSM,NEC2,3,-1,74
PR-,NEC2,3,-1,75
/--,NEC2,3,-1,76
P.SIZE,NEC2,3,-1,77
TV,NEC2,3,-1,79
EXIT,NEC2,3,-1,80
BLUE,NEC2,3,-1,81
TTX_ON,NEC2,3,-1,82
VOLUME+,NEC2,3,-1,83
SWAP,NEC2,3,-1,84
RED,NEC2,3,-1,85
DUAL_I-II,NEC2,3,-1,86
VOLUME-,NEC2,3,-1,87
PC,NEC2,3,-1,88
MIX,NEC2,3,-1,89
ARC,NEC2,3,-1,90
HOLD,NEC2,3,-1,91
S.SELECT,NEC2,3,-1,92
STORE,NEC2,3,-1,93
P.INPUT,NEC2,3,-1,94
FLOP/LIST,NEC2,3,-1,95
