functionname,protocol,device,subdevice,function
ON,RC5,0,-1,1
OFF,RC5,0,-1,12
MUTE,RC5,0,-1,13
PP,RC5,0,-1,14
VOLUME -,RC5,0,-1,17
BRIGHTNESS +,RC5,0,-1,18
BRIGHTNESS -,RC5,0,-1,19
COLOUR +,RC5,0,-1,20
COLOUR -,RC5,0,-1,21
BASS +,RC5,0,-1,22
BASS -,RC5,0,-1,23
TREBLE +,RC5,0,-1,24
TREBLE -,RC5,0,-1,25
BALANCE +,RC5,0,-1,26
BALANCE -,RC5,0,-1,27
CONTRAST+,RC5,0,-1,28
CONTRAST -,RC5,0,-1,29
TINT -,RC5,0,-1,31
TEST ON,RC5,0,-1,37
SL/TIM,RC5,0,-1,38
TINT +,RC5,0,-1,39
ENHANCE +,RC5,0,-1,48
ENHANCE -,RC5,0,-1,49
INPUT SELECT,RC5,0,-1,56
STATUS,RC5,0,-1,57
STORE MEMORY,RC5,0,-1,57
TEST OFF,RC5,0,-1,63
