functionname,protocol,device,subdevice,function
1,<-->,,Akai,2,-1,33
OPEN,Akai,2,-1,33
OPEN1,Akai,2,-1,33
,<- ->, (OPEN),Akai,2,-1,33
1_-><-,Akai,2,-1,34
CLOSE,Akai,2,-1,34
CLOSE1,Akai,2,-1,34
><-_(CLOSE),Akai,2,-1,34
2,<-->,,Akai,2,-1,35
OPEN2,Akai,2,-1,35
2_-><-,Akai,2,-1,36
CLOSE2,Akai,2,-1,36
STOP,Akai,2,-1,37
STOP_CLOSE,Akai,2,-1,37
STOP_OPEN,Akai,2,-1,37
3,<-->,,Akai,2,-1,38
OPEN3,Akai,2,-1,38
3_-><-,Akai,2,-1,40
CLOSE3,Akai,2,-1,40
4,<-->,,Akai,2,-1,41
4_-><-,Akai,2,-1,42
5,<-->,,Akai,2,-1,44
5_-><-,Akai,2,-1,48
6,<-->,,Akai,2,-1,49
6_-><-,Akai,2,-1,50
