functionname,protocol,device,subdevice,function
0,RC5,3,-1,0
1,RC5,3,-1,1
2,RC5,3,-1,2
3,RC5,3,-1,3
4,RC5,3,-1,4
5,RC5,3,-1,5
6,RC5,3,-1,6
7,RC5,3,-1,7
8,RC5,3,-1,8
9,RC5,3,-1,9
RED,RC5,3,-1,11
FN_1,RC5,3,-1,12
MENU,RC5,3,-1,13
MUTE,RC5,3,-1,15
RIGHT,RC5,3,-1,16
LEFT,RC5,3,-1,17
NEXT,RC5,3,-1,30
BACK,RC5,3,-1,31
UP,RC5,3,-1,32
DOWN,RC5,3,-1,33
PREVIOUS,RC5,3,-1,36
OK,RC5,3,-1,37
BLUE,RC5,3,-1,41
GREEN,RC5,3,-1,46
PAUSE,RC5,3,-1,48
REWIND,RC5,3,-1,50
FASTFORWARD,RC5,3,-1,52
PLAY,RC5,3,-1,53
STOP,RC5,3,-1,54
RECORD,RC5,3,-1,55
YELLOW,RC5,3,-1,56
GOTO,RC5,3,-1,59
FN_2,RC5,3,-1,60
POWER,RC5,3,-1,61
