functionname,protocol,device,subdevice,function
KEY_PLAYPAUSE,NEC,135,124,1
KEY_STOP,NEC,135,124,2
Random,NEC,135,124,3
ScanBack,NEC,135,124,4
KEY_REWIND,NEC,135,124,5
SkipForward,NEC,135,124,6
ScanForward,NEC,135,124,7
KEY_TIME,NEC,135,124,8
KEY_AGAIN,NEC,135,124,10
Program,NEC,135,124,11
KEY_1,NEC,135,124,12
KEY_2,NEC,135,124,13
KEY_3,NEC,135,124,14
KEY_4,NEC,135,124,15
KEY_5,NEC,135,124,16
KEY_6,NEC,135,124,17
KEY_7,NEC,135,124,18
KEY_8,NEC,135,124,19
KEY_9,NEC,135,124,21
KEY_0,NEC,135,124,76
Add10,NEC,135,124,77
