functionname,protocol,device,subdevice,function
ON,NEC1,128,93,0
ALL,NEC1,128,93,1
PROCESS,NEC1,128,93,2
CD,NEC1,128,93,3
OFF,NEC1,128,93,4
BASS ^,NEC1,128,93,5
BASS V,NEC1,128,93,6
TUNER,NEC1,128,93,7
BAL <<,NEC1,128,93,8
FLAT,NEC1,128,93,9
TAPE,NEC1,128,93,10
AUX 2,NEC1,128,93,11
BAL >>,NEC1,128,93,12
TREB ^,NEC1,128,93,13
TREB V,NEC1,128,93,14
A,NEC1,128,93,15
MUTE,NEC1,128,93,16
VOL ^,NEC1,128,93,17
VOL V,NEC1,128,93,18
B,NEC1,128,93,19
PLAY >,NEC1,128,93,20
REC,NEC1,128,93,21
DISC 1,NEC1,128,93,22
DISC 6,NEC1,128,93,23
DISC 7,NEC1,128,93,24
F2,NEC1,128,93,25
PAUSE ,,,NEC1,128,93,26
DISC 3,NEC1,128,93,27
DISC 4,NEC1,128,93,28
DISC 9,NEC1,128,93,29
F4,NEC1,128,93,30
SCAN >>,NEC1,128,93,31
VIDEO,NEC1,128,93,64
C/P 1,NEC1,128,93,65
C/P 6,NEC1,128,93,66
STOP [],NEC1,128,93,67
AUX 1,NEC1,128,93,68
C/P 2,NEC1,128,93,69
C/P 7,NEC1,128,93,70
CUT <<,NEC1,128,93,71
C/P 3,NEC1,128,93,72
C/P 8,NEC1,128,93,73
FF >>,NEC1,128,93,74
CUT >>,NEC1,128,93,75
AM/FM,NEC1,128,93,76
C/P 4,NEC1,128,93,77
C/P 9,NEC1,128,93,78
REW <<,NEC1,128,93,79
LOCAL,NEC1,128,93,80
C/P 5,NEC1,128,93,81
C/P 10,NEC1,128,93,82
REV,NEC1,128,93,83
F1,NEC1,128,93,84
SAVE,NEC1,128,93,85
SHUFFLE,NEC1,128,93,86
DISC 2,NEC1,128,93,87
DISC 8,NEC1,128,93,88
F3,NEC1,128,93,89
SCAN <<,NEC1,128,93,90
REPEAT,NEC1,128,93,91
DISC 5,NEC1,128,93,92
DISC 10,NEC1,128,93,93
F5,NEC1,128,93,94
*,NEC1,128,93,95
SPEAKER ON/OFF,NEC1,128,93,199
VOLUME DOWN,NEC1,128,93,203
ALL SPEAKERS OFF,NEC1,128,93,211
VOLUME UP,NEC1,128,93,215
ALL SPEAKERS ON,NEC1,128,93,223
