functionname,protocol,device,subdevice,function
0,NEC,64,-1,0
1,NEC,64,-1,1
2,NEC,64,-1,2
3,NEC,64,-1,3
4,NEC,64,-1,4
5,NEC,64,-1,5
6,NEC,64,-1,6
7,NEC,64,-1,7
8,NEC,64,-1,8
9,NEC,64,-1,9
ENTER,NEC,64,-1,10
SLEEP,NEC,64,-1,13
TIMER,NEC,64,-1,14
MUTE,NEC,64,-1,16
PICTURE,NEC,64,-1,17
POWER,NEC,64,-1,18
STEREO,NEC,64,-1,19
VIDEO,NEC,64,-1,20
DISPLAY,NEC,64,-1,22
CC,NEC,64,-1,23
UP,NEC,64,-1,25
VOLUME+,NEC,64,-1,26
CHANNEL+,NEC,64,-1,27
DOWN,NEC,64,-1,29
VOLUME-,NEC,64,-1,30
CHANNEL-,NEC,64,-1,31
AGAIN,NEC,64,-1,64
SCAN,NEC,64,-1,65
LEFT,NEC,64,-1,70
RIGHT,NEC,64,-1,71
SOUND,NEC,64,-1,90
MENU,NEC,64,-1,91
