functionname,protocol,device,subdevice,function
0,RC5,31,-1,0
1,RC5,31,-1,1
2,RC5,31,-1,2
3,RC5,31,-1,3
4,RC5,31,-1,4
5,RC5,31,-1,5
6,RC5,31,-1,6
7,RC5,31,-1,7
8,RC5,31,-1,8
9,RC5,31,-1,9
RED,RC5,31,-1,11
QUESTION,RC5,31,-1,12
INFO,RC5,31,-1,13
MENU,RC5,31,-1,15
RIGHT,RC5,31,-1,16
LEFT,RC5,31,-1,17
TEXT,RC5,31,-1,18
X_KEY_SWITCH,RC5,31,-1,19
X_KEY_MUSIC,RC5,31,-1,30
X_KEY_OPT,RC5,31,-1,31
UP,RC5,31,-1,32
DOWN,RC5,31,-1,33
LIST,RC5,31,-1,36
OK,RC5,31,-1,37
BLUE,RC5,31,-1,41
GREEN,RC5,31,-1,46
EXIT,RC5,31,-1,48
CHANNEL+,RC5,31,-1,50
VOLUME+,RC5,31,-1,53
VOLUME-,RC5,31,-1,54
CHANNEL-,RC5,31,-1,55
YELLOW,RC5,31,-1,56
BACK,RC5,31,-1,58
MUTE,RC5,31,-1,59
TV,RC5,31,-1,60
POWER,RC5,31,-1,61
