functionname,protocol,device,subdevice,function
1-OFF,NEC1,6,-1,0
0-OFF,NEC1,6,-1,1
2-OFF,NEC1,6,-1,4
1-ON,NEC1,6,-1,5
3-OFF,NEC1,6,-1,8
2-ON,NEC1,6,-1,9
4-OFF,NEC1,6,-1,12
3-ON,NEC1,6,-1,13
5-OFF,NEC1,6,-1,16
4-ON,NEC1,6,-1,17
0-ON,NEC1,6,-1,20
7-ON,NEC1,6,-1,21
6-OFF,NEC1,6,-1,24
5-ON,NEC1,6,-1,25
7-OFF,NEC1,6,-1,28
6-ON,NEC1,6,-1,29
