functionname,protocol,device,subdevice,function
KEY_OPEN,NEC,0,-1,0
KEY_3,NEC,0,-1,1
KEY_AGAIN,NEC,0,-1,4
KEY_2,NEC,0,-1,5
KEY_ENTER,NEC,0,-1,6
KEY_PLAYPAUSE,NEC,0,-1,7
KEY_MUTE,NEC,0,-1,8
KEY_1,NEC,0,-1,9
KEY_ENTER,NEC,0,-1,10
Equaliser,NEC,0,-1,11
KEY_POWER,NEC,0,-1,12
KEY_SUBTITLE,NEC,0,-1,13
KEY_SETUP,NEC,0,-1,15
KEY_NEXT,NEC,0,-1,16
KEY_PREVIOUS,NEC,0,-1,20
KEY_FORWARD,NEC,0,-1,24
KEY_REWIND,NEC,0,-1,28
Right_Arrow,NEC,0,-1,64
KEY_TIME,NEC,0,-1,65
KEY_9,NEC,0,-1,66
KEY_6,NEC,0,-1,67
Up_Arrow,NEC,0,-1,68
KEY_0,NEC,0,-1,69
KEY_8,NEC,0,-1,70
KEY_5,NEC,0,-1,71
Down_Arrow,NEC,0,-1,72
KEY_0+,NEC,0,-1,73
KEY_7,NEC,0,-1,74
KEY_4,NEC,0,-1,75
Left_Arrow,NEC,0,-1,76
L/R,NEC,0,-1,77
KEY_LANGUAGE,NEC,0,-1,78
KEY_ANGLE,NEC,0,-1,79
KEY_VOLUMEUP,NEC,0,-1,80
Step,NEC,0,-1,81
PBC,NEC,0,-1,82
KEY_VOLUMEDOWN,NEC,0,-1,84
KEY_SLOW,NEC,0,-1,85
N/P,NEC,0,-1,86
KEY_TITLE,NEC,0,-1,87
Random,NEC,0,-1,88
Mark,NEC,0,-1,89
Program,NEC,0,-1,90
KEY_MENU,NEC,0,-1,91
Display,NEC,0,-1,92
A-B,NEC,0,-1,93
Scan_Mode,NEC,0,-1,94
KEY_STOP,NEC,0,-1,95
