functionname,protocol,device,subdevice,function
0,NEC1,0,-1,0
UP,NEC1,0,-1,1
SKIP <<,NEC1,0,-1,2
AUDIO,NEC1,0,-1,3
STOP,NEC1,0,-1,4
PAUSE,NEC1,0,-1,7
DOWN,NEC1,0,-1,9
SKIP >>,NEC1,0,-1,10
SETUP,NEC1,0,-1,11
SEARCH >>,NEC1,0,-1,14
SEARCH <<,NEC1,0,-1,15
ZOOM,NEC1,0,-1,16
RIGHT,NEC1,0,-1,17
POWER,NEC1,0,-1,18
EJECT,NEC1,0,-1,22
PLAY,NEC1,0,-1,23
LEFT,NEC1,0,-1,25
SUBTITLE,NEC1,0,-1,29
TITLE,NEC1,0,-1,30
MENU,NEC1,0,-1,31
ENTER,NEC1,0,-1,64
1,NEC1,0,-1,65
4,NEC1,0,-1,66
7,NEC1,0,-1,67
3,NEC1,0,-1,69
6,NEC1,0,-1,70
9,NEC1,0,-1,71
PROGSCAN/NORMAL,NEC1,0,-1,72
PROGRAM,NEC1,0,-1,73
REPEAT,NEC1,0,-1,74
A/B REPEAT,NEC1,0,-1,75
2,NEC1,0,-1,77
5,NEC1,0,-1,78
8,NEC1,0,-1,79
