functionname,protocol,device,subdevice,function
POWER OFF,NEC2,204,-1,1
POWER ON,NEC2,204,-1,2
MUTE,NEC2,204,-1,3
INPUT 1,NEC2,204,-1,5
INPUT 3,NEC2,204,-1,6
INPUT 8,NEC2,204,-1,7
INPUT 2,NEC2,204,-1,9
INPUT 7,NEC2,204,-1,11
INPUT 4,NEC2,204,-1,13
INPUT 5,NEC2,204,-1,15
STA -,NEC2,204,-1,23
STA +,NEC2,204,-1,24
TUNE -,NEC2,204,-1,27
TUNE +,NEC2,204,-1,28
C LEFT,NEC2,204,-1,31
C RIGHT,NEC2,204,-1,32
VOLUME -,NEC2,204,-1,35
VOLUME +,NEC2,204,-1,36
+ 10,NEC2,204,-1,41
C DOWN,NEC2,204,-1,45
C UP,NEC2,204,-1,46
MENU,NEC2,204,-1,47
1,NEC2,204,-1,49
2,NEC2,204,-1,50
3,NEC2,204,-1,51
4,NEC2,204,-1,53
5,NEC2,204,-1,54
6,NEC2,204,-1,55
7,NEC2,204,-1,57
8,NEC2,204,-1,58
9,NEC2,204,-1,59
0,NEC2,204,-1,62
ZONE,NEC2,204,-1,63
SAVE,NEC2,204,-1,64
INPUT 6,NEC2,204,-1,74
PRE +,NEC2,204,-1,75
D - IN,NEC2,204,-1,90
INPUT 9,NEC2,204,-1,110
AM,NEC2,204,-1,118
EXIT,NEC2,204,-1,125
FM,NEC2,204,-1,142
PRE -,NEC2,204,-1,198
