functionname,protocol,device,subdevice,function
KEY_0,NEC,162,-1,0
KEY_1,NEC,162,-1,1
KEY_2,NEC,162,-1,2
KEY_3,NEC,162,-1,3
KEY_4,NEC,162,-1,4
KEY_5,NEC,162,-1,5
KEY_6,NEC,162,-1,6
KEY_7,NEC,162,-1,7
KEY_8,NEC,162,-1,8
KEY_9,NEC,162,-1,9
KEY_AGAIN,NEC,162,-1,12
pgm,NEC,162,-1,13
KEY_FORWARD,NEC,162,-1,14
KEY_REWIND,NEC,162,-1,15
KEY_UP,NEC,162,-1,16
KEY_DOWN,NEC,162,-1,17
KEY_STOP,NEC,162,-1,22
KEY_PLAY,NEC,162,-1,23
KEY_PAUSE,NEC,162,-1,24
KEY_POWER,NEC,162,-1,28
KEY_KPPLUS,NEC,162,-1,29
track_set,NEC,162,-1,64
disc_set,NEC,162,-1,65
KEY_TIME,NEC,162,-1,67
KEY_CLEAR,NEC,162,-1,69
random,NEC,162,-1,74
hi-lite,NEC,162,-1,94
KEY_MODE,NEC,162,-1,147
KEY_PREVIOUS,NEC,162,-1,147
display,NEC,162,-1,148
input,NEC,162,-1,149
KEY_SEARCH,NEC,162,-1,149
KEY_RIGHT,NEC,162,-1,155
best,NEC,162,-1,155
KEY_KPMINUS,NEC,162,-1,156
KEY_LEFT,NEC,162,-1,156
pre1,NEC,162,-1,193
pre3,NEC,162,-1,194
pre2,NEC,162,-1,198
