functionname,protocol,device,subdevice,function
KEY_VOLUMEUP,RECS80,4,-1,0
KEY_POWER,RECS80,4,-1,1
KEY_TUNER,RECS80,4,-1,2
KEY_TAPE,RECS80,4,-1,3
KEY_PREVIOUS,RECS80,4,-1,4
KEY_PLAYPAUSE,RECS80,4,-1,5
Voume-,RECS80,4,-1,8
Muting,RECS80,4,-1,9
KEY_CD,RECS80,4,-1,10
KEY_NEXT,RECS80,4,-1,12
KEY_STOP,RECS80,4,-1,13
Shuffle,RECS80,4,-1,16
KEY_AGAIN,RECS80,4,-1,17
MegaBass,RECS80,4,-1,20
Tuning+,RECS80,4,-1,25
KEY_ENTER,RECS80,4,-1,28
Tuning-,RECS80,4,-1,30
Preset+,RECS80,4,-1,31
MusicMenu,RECS80,4,-1,33
Preset-,RECS80,4,-1,39
Clock/Timer,RECS80,4,-1,51
Timer(on/off),RECS80,4,-1,54
