functionname,protocol,device,subdevice,function
CHANNEL+,NEC,134,107,1
POWER,NEC,134,107,2
VOLUME-,NEC,134,107,4
MUTE,NEC,134,107,5
CHANNEL-,NEC,134,107,6
VOLUME+,NEC,134,107,7
2,NEC,134,107,10
3,NEC,134,107,12
DOWN,NEC,134,107,13
BACK,NEC,134,107,14
EPG,NEC,134,107,18
1,NEC,134,107,23
0,NEC,134,107,24
LASTCH,NEC,134,107,25
RIGHT,NEC,134,107,26
LEFT,NEC,134,107,27
VIDEO,NEC,134,107,28
RADIO,NEC,134,107,29
SNAPSHOT,NEC,134,107,30
TV,NEC,134,107,31
4,NEC,134,107,84
5,NEC,134,107,85
6,NEC,134,107,86
7,NEC,134,107,87
8,NEC,134,107,88
9,NEC,134,107,89
OK,NEC,134,107,90
UP,NEC,134,107,91
