functionname,protocol,device,subdevice,function
SKIP <<,RECS80,1,-1,0
1,RECS80,1,-1,3
4,RECS80,1,-1,4
,RECS80,1,-1,4
7,RECS80,1,-1,5
SKIP >>,RECS80,1,-1,8
STOP,RECS80,1,-1,9
MODE,RECS80,1,-1,10
2,RECS80,1,-1,11
5,RECS80,1,-1,12
8,RECS80,1,-1,13
PLAY,RECS80,1,-1,16
,RECS80,1,-1,17
REPEAT A-B,RECS80,1,-1,18
3,RECS80,1,-1,19
6,RECS80,1,-1,20
,RECS80,1,-1,20
9,RECS80,1,-1,21
TIME,RECS80,1,-1,27
POLARITY,RECS80,1,-1,28
REPEAT,RECS80,1,-1,29
0,RECS80,1,-1,35
MUTE,RECS80,1,-1,36
DISPLAY INTENSITY,RECS80,1,-1,37
INPUT,RECS80,1,-1,45
