functionname,protocol,device,subdevice,function
2,NEC1,130,19,29
DOWN_(RT_TOP),NEC1,130,19,29
1,NEC1,130,19,64
UP_(LT_TOP),NEC1,130,19,64
4,NEC1,130,19,65
DOTTON_RT,NEC1,130,19,65
3,NEC1,130,19,67
