functionname,protocol,device,subdevice,function
POWER TOG,NEC1,120,-1,15
0,NEC1,120,-1,16
FM/XM: 0,NEC1,120,-1,16
1,NEC1,120,-1,17
FM/XM: 1,NEC1,120,-1,17
2,NEC1,120,-1,18
FM/XM: 2,NEC1,120,-1,18
3,NEC1,120,-1,19
FM/XM: 3,NEC1,120,-1,19
4,NEC1,120,-1,20
FM/XM: 4,NEC1,120,-1,20
5,NEC1,120,-1,21
FM/XM: 5,NEC1,120,-1,21
6,NEC1,120,-1,22
FM/XM: 6,NEC1,120,-1,22
7,NEC1,120,-1,23
FM/XM: 7,NEC1,120,-1,23
8,NEC1,120,-1,24
FM/XM: 8,NEC1,120,-1,24
9,NEC1,120,-1,25
FM/XM: 9,NEC1,120,-1,25
FM UP,NEC1,120,-1,27
SUR UPP,NEC1,120,-1,27
PRESET +,NEC1,120,-1,27
FM/XM: PRESET +,NEC1,120,-1,27
FM DOWN,NEC1,120,-1,28
SUR NER,NEC1,120,-1,28
PRESET -,NEC1,120,-1,28
FM/XM: PRESET -,NEC1,120,-1,28
FM A-E,NEC1,120,-1,29
XM CATEGORY +,NEC1,120,-1,29
FM/XM: PG/CAT+,NEC1,120,-1,29
VOLUME +,NEC1,120,-1,30
VOLUME UP,NEC1,120,-1,30
VOLUME -,NEC1,120,-1,31
VOLUME DOWN,NEC1,120,-1,31
CH LEVEL,NEC1,120,-1,72
LEVEL,NEC1,120,-1,72
LEVEL TOG,NEC1,120,-1,72
DSP: LEVEL TOGGLE,NEC1,120,-1,72
INPUT AUX1,NEC1,120,-1,73
INPUT VCR,NEC1,120,-1,73
INPUT AUX 1,NEC1,120,-1,73
INPUT: AUX 1,NEC1,120,-1,73
INPUT DVD,NEC1,120,-1,74
INPUT: DVD,NEC1,120,-1,74
INPUT FM,NEC1,120,-1,75
INPUT: XM/FM,NEC1,120,-1,75
DISPLAY,NEC1,120,-1,78
SLEEP,NEC1,120,-1,79
SLEEP TOG,NEC1,120,-1,79
SLEEP: TOGGLE,NEC1,120,-1,79
4,NEC1,120,-1,80
SUR STEREO,NEC1,120,-1,80
BEAM-STEREO,NEC1,120,-1,80
STEREO/5 CH STEREO,NEC1,120,-1,80
DSP: BMSTEREOTOG,NEC1,120,-1,80
TEST,NEC1,120,-1,95
TEST MODE,NEC1,120,-1,95
TEST MODE TOG,NEC1,120,-1,95
TEST (DOLBY),NEC1,120,-1,95
TEST TOGGLE,NEC1,120,-1,95
SEARCH MODE ALL CH,NEC1,120,-1,103
FM/XM: SRCHMD ALL,NEC1,120,-1,103
SEARCH MODE PREST,NEC1,120,-1,104
FM/XM: SRCHMPRES,NEC1,120,-1,104
DEMO 1 ON,NEC2,120,-1,107
DEMO 1 ON,NEC1,120,-1,107
DEMO 1 OFF,NEC2,120,-1,108
DEMO 1 OFF,NEC1,120,-1,108
TRUBASS MID,NEC2,120,-1,109
DEMO 2 ON,NEC2,120,-1,109
TRUBASS: MID,NEC1,120,-1,109
DSP: TBASS ON MID,NEC1,120,-1,109
TRUBASS DEEP,NEC2,120,-1,110
