functionname,protocol,device,subdevice,function
KEY_0,NEC,141,-1,0
KEY_1,NEC,141,-1,1
KEY_2,NEC,141,-1,2
KEY_3,NEC,141,-1,3
KEY_4,NEC,141,-1,4
KEY_5,NEC,141,-1,5
KEY_6,NEC,141,-1,6
KEY_7,NEC,141,-1,7
KEY_8,NEC,141,-1,8
KEY_9,NEC,141,-1,9
KEY_EDIT,NEC,141,-1,10
KEY_VOLUMEDOWN,NEC,141,-1,11
PEAK,NEC,141,-1,12
X_KEY_0+,NEC,141,-1,13
KEY_PAUSE,NEC,141,-1,14
INDEX,NEC,141,-1,15
program,NEC,141,-1,16
KEY_CLEAR,NEC,141,-1,19
A/B,NEC,141,-1,20
KEY_EJECTCD,NEC,141,-1,21
KEY_PLAY,NEC,141,-1,22
KEY_REWIND,NEC,141,-1,23
RANDOM,NEC,141,-1,24
KEY_VOLUMEUP,NEC,141,-1,25
KEY_TIME,NEC,141,-1,26
KEY_AGAIN,NEC,141,-1,27
KEY_PLAY,NEC,141,-1,28
KEY_NEXT,NEC,141,-1,29
KEY_PREVIOUS,NEC,141,-1,30
KEY_STOP,NEC,141,-1,31
KEY_0,NEC,141,-1,64
KEY_1,NEC,141,-1,65
KEY_2,NEC,141,-1,66
KEY_3,NEC,141,-1,67
KEY_4,NEC,141,-1,68
KEY_5,NEC,141,-1,69
KEY_6,NEC,141,-1,70
KEY_7,NEC,141,-1,71
KEY_8,NEC,141,-1,72
KEY_9,NEC,141,-1,73
KEY_0,NEC,141,-1,74
DIMMER,NEC,141,-1,76
DIGITAL,NEC,141,-1,77
DAC,NEC,141,-1,78
