functionname,protocol,device,subdevice,function
ENTER,Apple,238,135,1
PLAY/PAUSE,Apple,238,135,2
NEXT,Apple,238,135,3
PREVIOUS,Apple,238,135,4
VOLUME+,Apple,238,135,5
VOLUME+,Apple,238,135,5
VOLUME-,Apple,238,135,6
VOLUME-,Apple,238,135,6
SCREEN_SAVER_ON,NEC1-f16,238,135,16
MENU_LEFT,NEC1-rnc,238,135,26
LEFT,NEC1-rnc,238,135,26
DOCK_MODE,NEC1-f16,238,135,32
MUTE,Apple,238,135,38
RANDOM,NEC1-f16,238,135,41
SHUFFLE,NEC1-f16,238,135,41
MENU_UP,Apple,238,135,46
UP,Apple,238,135,46
SHUFFLE_ON,Apple,238,135,48
POWER,NEC1-f16,238,135,56
POWER_TOGGLE,NEC1-f16,238,135,56
POWER_OFF,NEC1-f16,238,135,64
SCREENSAVER_OFF,Apple,238,135,72
HOME_PAGE,Apple,238,135,80
IPOD_MODE,Apple,238,135,96
REPEAT,Apple,238,135,98
VIDEO_MODE/OSD,Apple,238,135,106
MODE,Apple,238,135,106
VIDEO_MODE/_OSD,Apple,238,135,106
PREVIOUS_PLAYLIST,NEC1-f16,238,135,110
SCAN_PREVIOUS,NEC1-f16,238,135,110
REWIND,NEC1-f16,238,135,110
POWER_ON,NEC1-f16,238,135,128
SCREEN_SAVER,NEC1-f16,238,135,131
SCREENSAVER,NEC1-f16,238,135,131
MENU_DOWN,NEC1-f16,238,135,146
DOWN,NEC1-f16,238,135,146
NEXT_PLAYLIST,NEC1,238,135,161
SCAN_NEXT,NEC1,238,135,161
FORWARD,NEC1,238,135,161
SHUFFLE_OFF,NEC1-rnc,238,135,224
MENU_RIGHT,NEC1-f16,238,135,230
RIGHT,NEC1-f16,238,135,230
