functionname,protocol,device,subdevice,function
0,RC5,24,-1,0
1,RC5,24,-1,1
2,RC5,24,-1,2
3,RC5,24,-1,3
4,RC5,24,-1,4
5,RC5,24,-1,5
6,RC5,24,-1,6
7,RC5,24,-1,7
8,RC5,24,-1,8
9,RC5,24,-1,9
POWER,RC5,24,-1,12
MUTE,RC5,24,-1,13
VOLUME+,RC5,24,-1,16
VOLUME-,RC5,24,-1,17
UP,RC5,24,-1,18
DOWN,RC5,24,-1,19
MENU,RC5,24,-1,28
LEFT,RC5,24,-1,29
RIGHT,RC5,24,-1,30
CHANNEL+,RC5,24,-1,32
PROGDN,RC5,24,-1,33
OK,RC5,24,-1,34
TEXT,RC5,24,-1,36
RADIO,RC5,24,-1,37
YELLOW,RC5,24,-1,42
GREEN,RC5,24,-1,43
RED,RC5,24,-1,44
INFORMATION,RC5,24,-1,45
BLUE,RC5,24,-1,46
TV,RC5,24,-1,47
EXIT,RC5,24,-1,49
EPG,RC5,24,-1,53
