functionname,protocol,device,subdevice,function
VIEW,NEC,134,107,0
VOLUME-,NEC,134,107,2
UP,NEC,134,107,6
ZOOM,NEC,134,107,7
A-B_PBC,NEC,134,107,8
1,NEC,134,107,9
REWIND,NEC,134,107,10
4,NEC,134,107,13
PREVIOUS,NEC,134,107,14
STOP,NEC,134,107,15
EJECTCD,NEC,134,107,16
7,NEC,134,107,17
0,NEC,134,107,18
PAUSE,NEC,134,107,19
8,NEC,134,107,21
9,NEC,134,107,23
5,NEC,134,107,25
NEXT,NEC,134,107,26
6,NEC,134,107,27
2,NEC,134,107,29
FASTFORWARD,NEC,134,107,30
3,NEC,134,107,31
RIGHT,NEC,134,107,64
P/N,NEC,134,107,65
SPK,NEC,134,107,66
MOL,NEC,134,107,67
DOWN,NEC,134,107,68
RAN,NEC,134,107,69
REM,NEC,134,107,69
R/L,NEC,134,107,70
LEFT,NEC,134,107,71
TIME_GOTO,NEC,134,107,72
PROG,NEC,134,107,73
MUTE,NEC,134,107,74
STEP,NEC,134,107,75
MIC_OFF,NEC,134,107,77
MIC_ON,NEC,134,107,78
MENU,NEC,134,107,80
PLAY,NEC,134,107,81
GAME,NEC,134,107,82
RET,NEC,134,107,82
KRES,NEC,134,107,82
ENTER,NEC,134,107,83
REP,NEC,134,107,85
FREEZE_TIME,NEC,134,107,86
SLOW,NEC,134,107,87
0+,NEC,134,107,89
VOLUME+,NEC,134,107,94
C/E,NEC,134,107,95
