functionname,protocol,device,subdevice,function
1,Sony20,23,133,0
2,Sony20,23,133,1
3,Sony20,23,133,2
4,Sony20,23,133,3
5,Sony20,23,133,4
6,Sony20,23,133,5
7,Sony20,23,133,6
8,Sony20,23,133,7
9,Sony20,23,133,8
0,Sony20,23,133,9
ENTER,Sony20,23,133,11
CHANNEL +,Sony20,23,133,16
CHANNEL+,Sony20,23,133,16
CHANNEL -,Sony20,23,133,17
POWER,Sony20,23,133,21
SEARCH,Sony20,23,133,41
FORMAT,Sony20,23,133,50
MENU,Sony20,23,133,56
DISPLAY,Sony20,23,133,58
SCREEN MODE,Sony20,23,133,61
DOT,Sony20,23,133,74
.,Sony20,23,133,74
INTERACTIVE,Sony20,23,133,96
EXIT,Sony20,23,133,99
TV/SAT,Sony20,23,133,105
JUMP,Sony20,23,133,108
GUIDE,Sony20,23,133,110
FAVORITE,Sony20,23,133,111
CURSOR UP,Sony20,23,133,114
CURSOR DOWN,Sony20,23,133,115
CURSOR RIGHT,Sony20,23,133,116
CURSOR LEFT,Sony20,23,133,117
CURSOR ENTER,Sony20,23,133,118
CUSOR SELECT,Sony20,23,133,118
