functionname,protocol,device,subdevice,function
KEY_1,Sharp{1},1,-1,1
KEY_1_abc,Sharp{1},1,-1,1
KEY_2,Sharp{1},1,-1,2
KEY_2_def,Sharp{1},1,-1,2
KEY_3,Sharp{1},1,-1,3
KEY_3_ghi,Sharp{1},1,-1,3
KEY_4,Sharp{1},1,-1,4
KEY_4_jkl,Sharp{1},1,-1,4
KEY_5,Sharp{1},1,-1,5
KEY_5_mno,Sharp{1},1,-1,5
KEY_6,Sharp{1},1,-1,6
KEY_6_pqr,Sharp{1},1,-1,6
KEY_7,Sharp{1},1,-1,7
KEY_7_stu,Sharp{1},1,-1,7
KEY_8,Sharp{1},1,-1,8
KEY_8_vwxyz,Sharp{1},1,-1,8
KEY_9,Sharp{1},1,-1,9
KEY_9_mark,Sharp{1},1,-1,9
KEY_0,Sharp{1},1,-1,10
KEY_0_spanish,Sharp{1},1,-1,10
KEY_0,Sharp{1},1,-1,11
KEY_0_space,Sharp{1},1,-1,11
KEY_CHANNELUP,Sharp{1},1,-1,17
KEY_CHANNELDOWN,Sharp{1},1,-1,18
KEY_VOLUMEUP,Sharp{1},1,-1,20
KEY_VOLUMEDOWN,Sharp{1},1,-1,21
KEY_POWER,Sharp{1},1,-1,22
KEY_MUTE,Sharp{1},1,-1,23
program_timer,Sharp{1},1,-1,25
disp_del,Sharp{1},1,-1,27
ch_scan,Sharp{1},1,-1,28
setup_move,Sharp{1},1,-1,32
fback_clr,Sharp{1},1,-1,47
message,Sharp{1},1,-1,59
KEY_KPPLUS,Sharp{1},1,-1,79
KEY_KPMINUS,Sharp{1},1,-1,80
calendar,Sharp{1},1,-1,118
KEY_LANGUAGE,Sharp{1},1,-1,120
