functionname,protocol,device,subdevice,function
KEY_1,Sony12,7,-1,0
KEY_2,Sony12,7,-1,1
KEY_3,Sony12,7,-1,2
KEY_4,Sony12,7,-1,3
KEY_5,Sony12,7,-1,4
KEY_6,Sony12,7,-1,5
KEY_7,Sony12,7,-1,6
KEY_8,Sony12,7,-1,7
KEY_9,Sony12,7,-1,8
KEY_0,Sony12,7,-1,9
KEY_LEFT,Sony12,7,-1,10
KEY_RIGHT,Sony12,7,-1,13
KEY_UP,Sony12,7,-1,16
KEY_DOWN,Sony12,7,-1,17
KEY_VOLUMEUP,Sony12,7,-1,18
KEY_VOLUMEDOWN,Sony12,7,-1,19
KEY_POWER,Sony12,7,-1,21
KEY_GREEN,Sony12,7,-1,24
KEY_OK,Sony12,7,-1,25
KEY_MENU,Sony12,7,-1,26
KEY_BACK,Sony12,7,-1,27
KEY_YELLOW,Sony12,7,-1,29
KEY_BLUE,Sony12,7,-1,33
KEY_RED,Sony12,7,-1,42
KEY_MUTE,Sony12,7,-1,53
