functionname,protocol,device,subdevice,function
RECORD,NEC,134,107,0
TURNUP,NEC,134,107,0
1,NEC,134,107,1
1,NEC,134,107,1
0,NEC,134,107,2
2,NEC,134,107,2
TV/FM,NEC,134,107,3
3,NEC,134,107,3
FM-FREQ-,NEC,134,107,4
FUNCTION-,NEC,134,107,4
4,NEC,134,107,4
FUNCTION-,NEC,134,107,4
4,NEC,134,107,5
5,NEC,134,107,5
7,NEC,134,107,6
6,NEC,134,107,6
CYCLEWINDOWS,NEC,134,107,7
7,NEC,134,107,7
STOP,NEC,134,107,8
8,NEC,134,107,8
5,NEC,134,107,9
9,NEC,134,107,9
8,NEC,134,107,10
0,NEC,134,107,10
2,NEC,134,107,11
EPG,NEC,134,107,11
FM_FREQ+,NEC,134,107,12
FUNCTION+,NEC,134,107,12
SCAN,NEC,134,107,12
FUNCTION+,NEC,134,107,12
MTS,NEC,134,107,13
STOP,NEC,134,107,13
FUNCTION,NEC,134,107,14
PAUSE,NEC,134,107,14
MINIMZE,NEC,134,107,15
CYCLEWINDOWS,NEC,134,107,15
KPPLUS,NEC,134,107,16
MUTE,NEC,134,107,16
PLAY,NEC,134,107,17
REWIND,NEC,134,107,17
9,NEC,134,107,18
POWER,NEC,134,107,18
AGAIN,NEC,134,107,19
SNAP,NEC,134,107,19
VOLUME-,NEC,134,107,20
PIP,NEC,134,107,20
6,NEC,134,107,21
RESET,NEC,134,107,21
VOLUME+,NEC,134,107,22
PLAY,NEC,134,107,22
FM_SCAN-,NEC,134,107,23
CHANNEL-,NEC,134,107,23
TURNLEFT,NEC,134,107,23
CHANNEL-,NEC,134,107,23
MUTE,NEC,134,107,24
ZOOM,NEC,134,107,24
ZOOM,NEC,134,107,25
FORWARD,NEC,134,107,25
SNAPSHOT,NEC,134,107,26
CHANNEL+,NEC,134,107,26
3,NEC,134,107,27
VOLUME+,NEC,134,107,27
SCAN,NEC,134,107,28
PREVIOUS,NEC,134,107,28
RESET,NEC,134,107,29
RECORD,NEC,134,107,29
POWER,NEC,134,107,30
CHANNEL-,NEC,134,107,30
FM_SCAN+,NEC,134,107,31
CHANNEL+,NEC,134,107,31
VOLUME-,NEC,134,107,31
