functionname,protocol,device,subdevice,function
0,NEC,193,68,1
3,NEC,193,68,9
PLAY,NEC,193,68,17
6,NEC,193,68,30
5,NEC,193,68,33
EAX,NEC,193,68,49
CLOSE,NEC,193,68,62
OPTION,NEC,193,68,65
VOLUME+,NEC,193,68,70
4,NEC,193,68,81
NEXT,NEC,193,68,94
DISPLAY,NEC,193,68,110
ENTER,NEC,193,68,113
MUTE,NEC,193,68,118
STEP,NEC,193,68,126
OK,NEC,193,68,129
POWER,NEC,193,68,134
CMSS,NEC,193,68,142
7,NEC,193,68,145
PLAY,NEC,193,68,158
PAUSE,NEC,193,68,158
STOP,NEC,193,68,161
RIGHT,NEC,193,68,174
DOWN,NEC,193,68,177
SLOW,NEC,193,68,190
8,NEC,193,68,193
VOLUME-,NEC,193,68,198
RECORD,NEC,193,68,206
1,NEC,193,68,209
UP,NEC,193,68,222
LEFT,NEC,193,68,225
9,NEC,193,68,238
2,NEC,193,68,241
PREVIOUS,NEC,193,68,254
