functionname,protocol,device,subdevice,function
AV,RC5,1,-1,0
1,RC5,1,-1,1
2,RC5,1,-1,2
3,RC5,1,-1,3
4,RC5,1,-1,4
5,RC5,1,-1,5
6,RC5,1,-1,6
7,RC5,1,-1,7
8,RC5,1,-1,8
9,RC5,1,-1,9
POWER,RC5,1,-1,13
TV,RC5,1,-1,17
EYE,RC5,1,-1,18
MUTE,RC5,1,-1,19
RED,RC5,1,-1,20
GREEN,RC5,1,-1,21
YELLOW,RC5,1,-1,22
BLUE,RC5,1,-1,23
CHANNEL+,RC5,1,-1,32
CHANNEL-,RC5,1,-1,33
BRIGHTNESS-,RC5,1,-1,37
BRIGHTNESS+,RC5,1,-1,38
HELP,RC5,1,-1,41
LEFT,RC5,1,-1,53
RIGHT,RC5,1,-1,54
MENU,RC5,1,-1,55
OK,RC5,1,-1,87
TOP10,RC5,1,-1,88
CONTRAST+,RC5,1,-1,112
CONTRAST-,RC5,1,-1,113
