functionname,protocol,device,subdevice,function
POWER,Grundig16-30,127,-1,0
PLAY,Grundig16-30,127,-1,2
PAUSE,Grundig16-30,127,-1,3
EJECT,Grundig16-30,127,-1,13
0,Grundig16-30,127,-1,20
1,Grundig16-30,127,-1,21
2,Grundig16-30,127,-1,22
3,Grundig16-30,127,-1,23
4,Grundig16-30,127,-1,24
5,Grundig16-30,127,-1,25
6,Grundig16-30,127,-1,26
7,Grundig16-30,127,-1,27
8,Grundig16-30,127,-1,28
9,Grundig16-30,127,-1,29
STOP,Grundig16-30,127,-1,42
CHANNEL+,Grundig16-30,127,-1,71
UP,Grundig16-30,127,-1,71
CHANNEL-,Grundig16-30,127,-1,72
DOWN,Grundig16-30,127,-1,72
RIGHT,Grundig16-30,127,-1,74
LEFT,Grundig16-30,127,-1,75
/--,Grundig16-30,127,-1,83
RECORD,Grundig16-30,127,-1,85
