functionname,protocol,device,subdevice,function
0,Proton,20,-1,0
1,Proton,20,-1,1
2,Proton,20,-1,2
3,Proton,20,-1,3
4,Proton,20,-1,4
5,Proton,20,-1,5
6,Proton,20,-1,6
7,Proton,20,-1,7
8,Proton,20,-1,8
9,Proton,20,-1,9
1-,Proton,20,-1,10
2-,Proton,20,-1,11
AFT/BAND,Proton,20,-1,12
PRESET,Proton,20,-1,13
AUTO_SEARCH+,Proton,20,-1,14
FINE_TUNING+,Proton,20,-1,15
CHANNEL-,Proton,20,-1,16
POWER,Proton,20,-1,17
AUTO_SEARCH-,Proton,20,-1,18
FINE_TUNING-,Proton,20,-1,19
HOUR,Proton,20,-1,20
MINUTE,Proton,20,-1,21
POWER,Proton,20,-1,22
SLEEP,Proton,20,-1,23
VOLUME+,Proton,20,-1,24
UP,Proton,20,-1,25
SELECT,Proton,20,-1,26
MUTE,Proton,20,-1,27
VOLUME-,Proton,20,-1,28
DOWN,Proton,20,-1,29
TV/VCR,Proton,20,-1,30
SLEEP,Proton,20,-1,31
3-,Proton,20,-1,40
4-,Proton,20,-1,41
CHANNEL+,Proton,20,-1,48
CHANNEL-,Proton,20,-1,52
NEXT,Proton,20,-1,56
SYSTEM,Proton,20,-1,57
Q.V.,Proton,20,-1,60
