functionname,protocol,device,subdevice,function
chplus,Proton,2,-1,1
chmin,Proton,2,-1,2
volplus,Proton,2,-1,3
volmin,Proton,2,-1,4
mute,Proton,2,-1,9
sleep,Proton,2,-1,12
tvav,Proton,2,-1,13
power,Proton,2,-1,14
call,Proton,2,-1,15
1,Proton,2,-1,16
2,Proton,2,-1,17
3,Proton,2,-1,18
4,Proton,2,-1,19
5,Proton,2,-1,20
6,Proton,2,-1,21
7,Proton,2,-1,22
8,Proton,2,-1,23
9,Proton,2,-1,24
0,Proton,2,-1,25
1-,Proton,2,-1,26
2-,Proton,2,-1,27
3-,Proton,2,-1,28
4-,Proton,2,-1,29
funct,Proton,2,-1,88
functplus,Proton,2,-1,89
functmin,Proton,2,-1,90
