functionname,protocol,device,subdevice,function
,Pioneer,165,-1,0
,Pioneer,165,-1,1
,Pioneer,165,-1,2
,Pioneer,165,-1,8
,Pioneer,165,-1,9
VOLUME +,Pioneer,165,-1,10
VOLUME -,Pioneer,165,-1,11
INPUT: TV/SAT,NEC2,165,-1,12
TV,Pioneer,165,-1,12
LASER DISC,Pioneer,165,-1,13
INPUT: VCR2,NEC2,165,-1,14
VCR 2,Pioneer,165,-1,14
INPUT: VCR1,NEC2,165,-1,15
VCR 1,Pioneer,165,-1,15
INPUT: TAPE1/MD,NEC2,165,-1,17
MUTE,Pioneer,165,-1,18
,Pioneer,165,-1,19
AUDIO SOURCE 1,Pioneer,165,-1,19
AUDIO SOURCE 2,Pioneer,165,-1,19
INPUT: VIDEO,NEC2,165,-1,22
VIDEO 1,Pioneer,165,-1,22
POWER ON,NEC2,165,-1,26
POWER OFF,NEC2,165,-1,27
POWER,Pioneer,165,-1,28
TAPE 2 MONITOR,NEC2,165,-1,29
TAPE 2/MONITOR,Pioneer,165,-1,29
SURROUND MODE,Pioneer,165,-1,64
LEVEL CENTER -,Pioneer,165,-1,65
LEVEL REAR +,Pioneer,165,-1,65
LEVEL CENTER +,Pioneer,165,-1,66
LEVEL REAR -,Pioneer,165,-1,66
VCR 3,Pioneer,165,-1,70
INPUT: TUNER,NEC2,165,-1,71
TUNER,Pioneer,165,-1,71
SLEEP,Pioneer,165,-1,72
BALLANCE R,Pioneer,165,-1,73
BALLANCE L,Pioneer,165,-1,75
INPUT: CD,NEC2,165,-1,76
CD,Pioneer,165,-1,76
PHONO,Pioneer,165,-1,77
TAPE 1/DAT,Pioneer,165,-1,78
LINE,Pioneer,165,-1,79
MUTE ON,NEC2,165,-1,81
MUTE OFF,NEC2,165,-1,82
VIDEO SELECT,Pioneer,165,-1,84
ACOUSTIC,Pioneer,165,-1,86
ENHANCER,Pioneer,165,-1,86
JOG MODE,Pioneer,165,-1,86
TEST TONE,Pioneer,165,-1,86
JOG -,Pioneer,165,-1,87
JOG +,Pioneer,165,-1,87
CONFIRM,Pioneer,165,-1,89
,Pioneer,165,-1,89
SPEAKER A,Pioneer,165,-1,89
SPEAKER B,Pioneer,165,-1,89
CENTER MODE,Pioneer,165,-1,90
REAR BAL L,Pioneer,165,-1,90
REAR BAL R,Pioneer,165,-1,90
DIRECT,Pioneer,165,-1,93
RETURN,Pioneer,165,-1,93
INPUT: DVD/LD,NEC2,165,-1,133
