functionname,protocol,device,subdevice,function
0,RC5,30,-1,0
1,RC5,30,-1,1
2,RC5,30,-1,2
3,RC5,30,-1,3
4,RC5,30,-1,4
5,RC5,30,-1,5
6,RC5,30,-1,6
7,RC5,30,-1,7
8,RC5,30,-1,8
9,RC5,30,-1,9
INFO,RC5,30,-1,10
RED,RC5,30,-1,11
MENU,RC5,30,-1,13
ENTER,RC5,30,-1,14
MUTE,RC5,30,-1,15
VOLUME+,RC5,30,-1,16
VOLUME-,RC5,30,-1,17
AGAIN,RC5,30,-1,18
UP,RC5,30,-1,20
DOWN,RC5,30,-1,21
LEFT,RC5,30,-1,22
RIGHT,RC5,30,-1,23
INFO,RC5,30,-1,27
SKIPFORWARD,RC5,30,-1,30
EXIT,RC5,30,-1,31
CHANNEL+,RC5,30,-1,32
CHANNEL-,RC5,30,-1,33
REWIND,RC5,30,-1,36
OK,RC5,30,-1,37
BLUE,RC5,30,-1,41
GREEN,RC5,30,-1,46
PAUSE,RC5,30,-1,48
REWIND,RC5,30,-1,50
FASTFORWARD,RC5,30,-1,52
PLAY,RC5,30,-1,53
STOP,RC5,30,-1,54
RECORD,RC5,30,-1,55
YELLOW,RC5,30,-1,56
