functionname,protocol,device,subdevice,function
EXIT,NEC,6,-1,0
POWER,NEC,6,-1,1
1,NEC,6,-1,2
2,NEC,6,-1,3
3,NEC,6,-1,4
4,NEC,6,-1,5
5,NEC,6,-1,6
6,NEC,6,-1,7
7,NEC,6,-1,8
8,NEC,6,-1,9
9,NEC,6,-1,10
0,NEC,6,-1,11
WINDOWS,NEC,6,-1,12
MENU,NEC,6,-1,13
APP.LAUNCHER,NEC,6,-1,14
FUNCTION,NEC,6,-1,15
TASK.SWITCHER,NEC,6,-1,16
BACK,NEC,6,-1,17
SELECT,NEC,6,-1,18
UP,NEC,6,-1,19
LEFT,NEC,6,-1,20
ENTER,NEC,6,-1,21
RIGHT,NEC,6,-1,22
DOWN,NEC,6,-1,23
DELETE,NEC,6,-1,24
EJECTCD,NEC,6,-1,25
VOLUME-,NEC,6,-1,26
VOLUME+,NEC,6,-1,27
MUTE,NEC,6,-1,28
PLAY,NEC,6,-1,29
PAUSE,NEC,6,-1,30
PREVIOUS,NEC,6,-1,31
NEXT,NEC,6,-1,64
REWIND,NEC,6,-1,65
FORWARD,NEC,6,-1,66
STOP,NEC,6,-1,67
OPEN,NEC,6,-1,68
RECORD,NEC,6,-1,69
BOOKMARK,NEC,6,-1,70
THUMBNAIL,NEC,6,-1,71
ASPECT,NEC,6,-1,72
MENU,NEC,6,-1,73
DVD,NEC,6,-1,74
DVD,NEC,6,-1,75
F11,NEC,6,-1,76
