functionname,protocol,device,subdevice,function
POWER,NEC1,4,2,0
MUTE,NEC1,4,2,1
1,NEC1,4,2,2
2,NEC1,4,2,3
3,NEC1,4,2,4
4,NEC1,4,2,5
5,NEC1,4,2,6
6,NEC1,4,2,7
7,NEC1,4,2,8
8,NEC1,4,2,9
9,NEC1,4,2,10
CC,NEC1,4,2,11
0,NEC1,4,2,12
AUDIO,NEC1,4,2,13
ASPECT,NEC1,4,2,14
FAV-CH,NEC1,4,2,15
DISPLAY,NEC1,4,2,16
PREVIOUS_CHANNEL,NEC1,4,2,17
SETUP,NEC1,4,2,18
UP/CHUP,NEC1,4,2,19
DOWN/CH,NEC1,4,2,20
LEFT,NEC1,4,2,21
ENTER/SELECT,NEC1,4,2,22
RIGHT,NEC1,4,2,23
-,NEC1,4,2,24
+,NEC1,4,2,25
BACK,NEC1,4,2,26
MENU,NEC1,4,2,27
HELP,NEC1,4,2,28
METER,NEC1,4,2,29
SLEEP,NEC1,4,2,30
CHANNEL_ADD,NEC1,4,2,31
CHANNEL_DEL,NEC1,4,2,64
EXIT,NEC1,4,2,65
FREEZE,NEC1,4,2,66
