functionname,protocol,device,subdevice,function
3,NEC2,128,63,12
2,NEC2,128,63,13
1,NEC2,128,63,14
THEME,NEC2,128,63,17
ENTER,NEC2,128,63,18
RIGHT,NEC2,128,63,20
CHANNEL-,NEC2,128,63,21
DOWN,NEC2,128,63,21
LEFT,NEC2,128,63,22
PAGE,NEC2,128,63,24
CHANNEL+,NEC2,128,63,29
UP,NEC2,128,63,29
JUMP,NEC2,128,63,30
TV/DSS,NEC2,128,63,64
ALTERNATE_AUDIO,NEC2,128,63,65
GUIDE,NEC2,128,63,66
FAVORITE,NEC2,128,63,67
MENU,NEC2,128,63,68
0,NEC2,128,63,69
POWER,NEC2,128,63,71
EXIT,NEC2,128,63,73
9,NEC2,128,63,76
8,NEC2,128,63,77
7,NEC2,128,63,78
INFO,NEC2,128,63,83
6,NEC2,128,63,84
5,NEC2,128,63,85
4,NEC2,128,63,86
