functionname,protocol,device,subdevice,function
8,NEC1,0,223,1
4,NEC1,0,223,3
6,NEC1,0,223,4
PLAY,NEC1,0,223,5
NEXT,NEC1,0,223,6
MUTE,NEC1,0,223,9
2,NEC1,0,223,11
CURSOR UP,NEC1,0,223,12
STOP,NEC1,0,223,13
0,NEC1,0,223,14
POWER,NEC1,0,223,15
REPEAT,NEC1,0,223,17
ZOOM,NEC1,0,223,19
A-B,NEC1,0,223,20
STEP/PAUSE,NEC1,0,223,21
CLEAR,NEC1,0,223,22
PROGRAM,NEC1,0,223,23
CURSOR LEFT,NEC1,0,223,25
9,NEC1,0,223,27
PREV.,NEC1,0,223,28
OPEN/CLOSE,NEC1,0,223,29
3,NEC1,0,223,30
TITLE PBC,NEC1,0,223,31
DISPLAY,NEC1,0,223,65
MENU,NEC1,0,223,66
VOLUME -,NEC1,0,223,67
VOLUME +,NEC1,0,223,68
SUBTITLE,NEC1,0,223,69
L/R,NEC1,0,223,70
A-TIME,NEC1,0,223,71
REV,NEC1,0,223,73
RETURN,NEC1,0,223,75
CURSOR RIGHT,NEC1,0,223,76
SETUP,NEC1,0,223,77
AUDIO,NEC1,0,223,78
CURSOR DOWN,NEC1,0,223,79
5,NEC1,0,223,81
ANGLE,NEC1,0,223,82
1,NEC1,0,223,83
7,NEC1,0,223,84
RESET,NEC1,0,223,85
FWD,NEC1,0,223,86
