functionname,protocol,device,subdevice,function
0,NEC,4,16,0
1,NEC,4,16,1
2,NEC,4,16,2
3,NEC,4,16,3
4,NEC,4,16,4
5,NEC,4,16,5
6,NEC,4,16,6
7,NEC,4,16,7
8,NEC,4,16,8
9,NEC,4,16,9
POWER,NEC,4,16,10
FULLINFO,NEC,4,16,11
MENU,NEC,4,16,12
BACK,NEC,4,16,13
EPG,NEC,4,16,14
+100,NEC,4,16,15
MUTE,NEC,4,16,16
UP,NEC,4,16,17
LEFT,NEC,4,16,18
RIGHT,NEC,4,16,19
DOWN,NEC,4,16,20
OK,NEC,4,16,21
RADIO,NEC,4,16,22
100,NEC,4,16,23
PAUSE,NEC,4,16,24
RED,NEC,4,16,25
GREEN,NEC,4,16,26
YELLOW,NEC,4,16,27
BLUE,NEC,4,16,28
FAVORITES,NEC,4,16,30
INFO,NEC,4,16,31
LINEINFO,NEC,4,16,64
EXIT,NEC,4,16,65
UHF,NEC,4,16,66
F4,NEC,4,16,67
F3,NEC,4,16,68
F2,NEC,4,16,69
F1,NEC,4,16,70
A-Z,NEC,4,16,71
VOLUME+,NEC,4,16,72
VOLUME-,NEC,4,16,73
