functionname,protocol,device,subdevice,function
MenuDown,NEC,64,47,0
Display/Info,NEC,64,47,1
KEY_PAUSE,NEC,64,47,2
KEY_POWER,NEC,64,47,3
Input/Setup,NEC,64,47,4
KEY_CHANNELUP,NEC,64,47,5
KEY_CHANNELDOWN,NEC,64,47,6
KEY_M,NEC,64,47,7
KEY_1,NEC,64,47,8
KEY_3,NEC,64,47,9
KEY_2,NEC,64,47,10
Angle/PiP,NEC,64,47,11
KEY_4,NEC,64,47,12
KEY_6,NEC,64,47,13
KEY_5,NEC,64,47,14
MenuRight/Next,NEC,64,47,15
KEY_7,NEC,64,47,16
KEY_8,NEC,64,47,17
KEY_9,NEC,64,47,18
KEY_MENU,NEC,64,47,19
KEY_RECORD,NEC,64,47,20
KEY_0,NEC,64,47,21
MenuUp,NEC,64,47,22
MenuLeft/Back,NEC,64,47,23
KEY_PLAY,NEC,64,47,24
Repeat/PrevChan,NEC,64,47,25
KEY_ENTER,NEC,64,47,26
MenuSelect/OK,NEC,64,47,26
KEY_VOLUMEUP,NEC,64,47,27
KEY_STOP,NEC,64,47,28
ScanBackwards/Rewind,NEC,64,47,29
ScanForwards/FastForward,NEC,64,47,30
KEY_VOLUMEDOWN,NEC,64,47,31
KEY_CLEAR,NEC,64,47,255
Exit/Return,NEC,64,47,255
Swap,NEC,64,47,255
