functionname,protocol,device,subdevice,function
POWER,NEC1,130,110,1
SAT/TV,NEC1,130,110,2
M,NEC1,130,110,3
TI,NEC1,130,110,4
HELP,NEC1,130,110,5
AUX,NEC1,130,110,6
VOL ^,NEC1,130,110,7
VOLUME ^,NEC1,130,110,7
MESG,NEC1,130,110,8
TEXT,NEC1,130,110,9
NEXT,NEC1,130,110,10
SET UP,NEC1,130,110,12
MENU,NEC1,130,110,13
VIEW,NEC1,130,110,14
VOL V,NEC1,130,110,15
VOLUME V,NEC1,130,110,15
2 (T),NEC1,130,110,16
2 T,NEC1,130,110,16
1 (G),NEC1,130,110,17
1 G,NEC1,130,110,17
3 (F),NEC1,130,110,18
3 F,NEC1,130,110,18
CH ^,NEC1,130,110,19
CHANNEL ^,NEC1,130,110,19
5 (W),NEC1,130,110,20
5 W,NEC1,130,110,20
4 (A),NEC1,130,110,21
4 A,NEC1,130,110,21
6 (C),NEC1,130,110,22
6 C,NEC1,130,110,22
8 (R),NEC1,130,110,24
8 R,NEC1,130,110,24
7 (S),NEC1,130,110,25
7 S,NEC1,130,110,25
9 (K),NEC1,130,110,26
9 K,NEC1,130,110,26
CH V,NEC1,130,110,27
CHANNEL V,NEC1,130,110,27
0 (B),NEC1,130,110,28
0 B,NEC1,130,110,28
SAT,NEC1,130,110,29
FAV,NEC1,130,110,30
ENTR,NEC1,130,110,64
ENTER,NEC1,130,110,64
^ (UP),NEC1,130,110,68
UP ^,NEC1,130,110,68
< (LEFT),NEC1,130,110,72
LEFT <,NEC1,130,110,72
V (DOWN),NEC1,130,110,76
DOWN V,NEC1,130,110,76
> (RIGHT),NEC1,130,110,80
RIGHT >,NEC1,130,110,80
LAST,NEC1,130,110,84
CNCL,NEC1,130,110,88
