functionname,protocol,device,subdevice,function
off,Proton,34,-1,0
1,Proton,34,-1,1
2,Proton,34,-1,2
3,Proton,34,-1,3
4,Proton,34,-1,4
5,Proton,34,-1,5
6,Proton,34,-1,6
7,Proton,34,-1,7
8,Proton,34,-1,8
9,Proton,34,-1,9
0,Proton,34,-1,10
fav,Proton,34,-1,13
bildinbild,Proton,34,-1,14
store,Proton,34,-1,15
video,Proton,34,-1,16
audio,Proton,34,-1,17
h/v,Proton,34,-1,18
band,Proton,34,-1,19
tune,Proton,34,-1,20
mute,Proton,34,-1,21
lnb,Proton,34,-1,24
up,Proton,34,-1,28
down,Proton,34,-1,29
tv/sat,Proton,34,-1,30
lock,Proton,34,-1,31
