functionname,protocol,device,subdevice,function
1,NEC1,64,223,1
2,NEC1,64,223,2
3,NEC1,64,223,3
4,NEC1,64,223,4
5,NEC1,64,223,5
6,NEC1,64,223,6
7,NEC1,64,223,7
8,NEC1,64,223,8
9,NEC1,64,223,9
EXIT,NEC1,64,223,11
MENU,NEC1,64,223,13
SELECT,NEC1,64,223,14
RADIO,NEC1,64,223,16
POWER,NEC1,64,223,18
TV,NEC1,64,223,19
LAST,NEC1,64,223,20
PAGE+,NEC1,64,223,22
GUIDE,NEC1,64,223,23
CHANNEL+,NEC1,64,223,26
UP,NEC1,64,223,26
RIGHT,NEC1,64,223,27
PAGE-,NEC1,64,223,28
CHANNEL-,NEC1,64,223,30
DOWN,NEC1,64,223,30
LEFT,NEC1,64,223,31
0,NEC1,64,223,68
