functionname,protocol,device,subdevice,function
delay.T+,NECx,160,160,1
Dolby_Digital,NECx,160,160,2
KEY_VOLUMEUP,NECx,160,160,3
KEY_MUTE,NECx,160,160,4
KEY_VIDEO,NECx,160,160,5
KEY_DOWN,NECx,160,160,6
T_Tone,NECx,160,160,7
surround,NECx,160,160,9
KEY_DVD,NECx,160,160,10
CH.Trim,NECx,160,160,11
KEY_POWER,NECx,160,160,12
SPK_on_Off,NECx,160,160,13
Stereo,NECx,160,160,14
KEY_AUX,NECx,160,160,15
KEY_TAPE,NECx,160,160,17
SPK_Setting,NECx,160,160,18
Dynamic,NECx,160,160,19
bass_mgt,NECx,160,160,20
KEY_UP,NECx,160,160,21
Memory,NECx,160,160,22
X_KEY_2Ch,NECx,160,160,23
delay.T-,NECx,160,160,25
Pro_Logic,NECx,160,160,26
Station-,NECx,160,160,27
Band,NECx,160,160,28
Auto,NECx,160,160,30
KEY_VOLUMEDOWN,NECx,160,160,31
KEY_TUNER,NECx,160,160,96
KEY_CD,NECx,160,160,160
Station+,NECx,160,160,224
